tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
54,54,1,SPNG,-1459.0,0.0,58.00,1040.02
54,54,1,SMMR,-1243.0,0.0,-147.85,1693.69
54,54,1,ATMN,-240.0,0.0,7.20,702.00
54,54,1,WNTR,2353.0,0.0,-446.05,1374.29
55,55,1,SPNG,-1459.0,0.0,-335.93,1040.02
55,55,1,SMMR,-1243.0,0.0,51.03,1693.69
55,55,1,ATMN,-240.0,0.0,7.20,702.00
55,55,1,WNTR,2353.0,0.0,-516.64,1374.29
56,56,1,SPNG,-1459.0,0.0,-190.03,1040.02
56,56,1,SMMR,-1243.0,0.0,51.03,1693.69
56,56,1,ATMN,-240.0,0.0,36.00,702.00
56,56,1,WNTR,2353.0,0.0,-516.64,1374.29
57,57,1,SPNG,-1459.0,0.0,-87.90,1040.02
57,57,1,SMMR,-1243.0,0.0,63.46,1693.69
57,57,1,ATMN,-240.0,0.0,36.00,702.00
57,57,1,WNTR,2353.0,0.0,-469.58,1374.29
58,58,1,SPNG,-1459.0,0.0,-335.93,1040.02
58,58,1,SMMR,-1243.0,0.0,51.03,1693.69
58,58,1,ATMN,-240.0,0.0,0.00,702.00
58,58,1,WNTR,2353.0,0.0,-469.58,1374.29
59,59,1,SPNG,-1459.0,0.0,-335.93,1040.02
59,59,1,SMMR,-1243.0,0.0,-48.41,1693.69
59,59,1,ATMN,-240.0,0.0,-24.00,702.00
59,59,1,WNTR,2353.0,0.0,-46.04,1374.29
60,0,2,SPNG,-1459.0,0.0,-350.52,1040.02
60,0,2,SMMR,-1243.0,0.0,-48.41,1693.69
60,0,2,ATMN,-240.0,0.0,93.60,702.00
60,0,2,WNTR,2353.0,0.0,2189.31,1374.29
61,1,2,SPNG,-1459.0,0.0,189.31,1040.02
61,1,2,SMMR,-1243.0,0.0,-1303.84,1693.69
61,1,2,ATMN,-240.0,0.0,220.80,702.00
61,1,2,WNTR,2353.0,0.0,71.61,1374.29
62,2,2,SPNG,-1459.0,0.0,408.16,1040.02
62,2,2,SMMR,-1243.0,0.0,-1303.84,1693.69
62,2,2,ATMN,-240.0,0.0,374.40,702.00
62,2,2,WNTR,2353.0,0.0,1789.30,1374.29
63,3,2,SPNG,-1459.0,0.0,408.16,1040.02
63,3,2,SMMR,-1243.0,0.0,-1303.84,1693.69
63,3,2,ATMN,-240.0,0.0,220.80,702.00
63,3,2,WNTR,2353.0,0.0,1906.95,1374.29
64,4,2,SPNG,-1459.0,0.0,189.31,1040.02
64,4,2,SMMR,-1243.0,0.0,-1204.40,1693.69
64,4,2,ATMN,-240.0,0.0,220.80,702.00
64,4,2,WNTR,2353.0,0.0,1906.95,1374.29
65,5,2,SPNG,-1459.0,0.0,670.78,1040.02
65,5,2,SMMR,-1243.0,0.0,-1303.84,1693.69
65,5,2,ATMN,-240.0,0.0,211.20,702.00
65,5,2,WNTR,2353.0,0.0,1930.48,1374.29
66,6,2,SPNG,-1459.0,0.0,320.62,1040.02
66,6,2,SMMR,-1243.0,0.0,-1303.84,1693.69
66,6,2,ATMN,600.0,840.0,-72.00,934.80
66,6,2,WNTR,743.0,-1610.0,631.87,2857.34
67,7,2,SPNG,-899.0,560.0,377.36,1211.88
67,7,2,SMMR,-883.0,360.0,-554.89,993.68
67,7,2,ATMN,1200.0,600.0,-204.00,922.80
67,7,2,WNTR,1743.0,1000.0,701.03,2882.34
68,8,2,SPNG,-1299.0,-400.0,298.43,1215.88
68,8,2,SMMR,-883.0,0.0,-493.08,993.68
68,8,2,ATMN,1440.0,240.0,-297.60,926.40
68,8,2,WNTR,3373.0,1630.0,-1103.86,2923.09
69,9,2,SPNG,-899.0,400.0,247.80,1319.84
69,9,2,SMMR,-883.0,0.0,-475.42,993.68
69,9,2,ATMN,1440.0,0.0,-188.00,862.40
69,9,2,WNTR,3182.0,-191.0,-835.18,3250.59
70,10,2,SPNG,-339.0,560.0,147.68,1538.20
70,10,2,SMMR,-1783.0,-900.0,-528.74,1011.68
70,10,2,ATMN,1200.0,-240.0,-96.67,863.47
70,10,2,WNTR,1498.0,-1684.0,-288.32,3633.75
71,11,2,SPNG,-339.0,0.0,147.68,1538.20
71,11,2,SMMR,-1783.0,0.0,-233.44,762.23
71,11,2,ATMN,600.0,-600.0,-6.33,854.13
71,11,2,WNTR,1498.0,0.0,415.74,3633.75
72,12,2,SPNG,-339.0,0.0,147.68,1538.20
72,12,2,SMMR,-4303.0,-2520.0,-112.06,812.63
72,12,2,ATMN,600.0,0.0,29.83,901.97
72,12,2,WNTR,4298.0,2800.0,-1729.18,3640.75
73,13,2,SPNG,-499.0,-160.0,19.89,1655.75
73,13,2,SMMR,-1090.0,3213.0,69.71,953.87
73,13,2,ATMN,0,-600.0,0.00,1015.20
73,13,2,WNTR,4439.0,141.0,-1740.12,3810.61
74,14,2,SPNG,-499.0,0.0,54.82,1655.75
74,14,2,SMMR,1430.0,2520.0,-64.30,1095.78
74,14,2,ATMN,840.0,840.0,-93.60,1027.80
74,14,2,WNTR,4439.0,0.0,-230.86,3810.61
75,15,2,SPNG,-499.0,0.0,54.82,1655.75
75,15,2,SMMR,-1090.0,-2520.0,-32.70,1309.98
75,15,2,ATMN,1440.0,600.0,-132.00,1036.80
75,15,2,WNTR,4568.0,129.0,-949.27,3671.71
76,16,2,SPNG,-1059.0,-560.0,-11.31,1661.35
76,16,2,SMMR,170.0,1260.0,-27.20,1351.78
76,16,2,ATMN,1440.0,0.0,-146.40,1036.80
76,16,2,WNTR,4568.0,0.0,-949.27,3671.71
77,17,2,SPNG,-1059.0,0.0,115.77,1661.35
77,17,2,SMMR,1430.0,1260.0,-101.20,1376.98
77,17,2,ATMN,1440.0,0.0,-132.00,1036.80
77,17,2,WNTR,4568.0,0.0,-949.27,3671.71
78,18,2,SPNG,-659.0,400.0,72.04,1733.08
78,18,2,SMMR,1430.0,0.0,-101.20,1376.98
78,18,2,ATMN,-240.0,-1680.0,-7.20,963.60
78,18,2,WNTR,2760.0,-1808.0,-407.95,3514.23
79,19,2,SPNG,-1219.0,-560.0,-109.40,1738.68
79,19,2,SMMR,1430.0,0.0,-101.20,1376.98
79,19,2,ATMN,-1920.0,-1680.0,-151.20,988.80
79,19,2,WNTR,1114.0,-1646.0,-86.68,3420.25
80,20,2,SPNG,-659.0,560.0,-59.14,1737.22
80,20,2,SMMR,170.0,-1260.0,4.97,1361.61
80,20,2,ATMN,1660.0,3580.0,-653.14,1121.70
80,20,2,WNTR,1114.0,0.0,-53.26,3420.25
81,21,2,SPNG,-659.0,0.0,-39.37,1737.22
81,21,2,SMMR,1070.0,900.0,-28.83,1379.61
81,21,2,ATMN,820.0,-840.0,-322.64,878.20
81,21,2,WNTR,1114.0,0.0,16.49,3485.06
82,22,2,SPNG,-1219.0,-560.0,-66.34,1742.82
82,22,2,SMMR,-190.0,-1260.0,-1.90,1413.18
82,22,2,ATMN,820.0,0.0,-60.24,878.20
82,22,2,WNTR,2914.0,1800.0,-50.35,3467.06
83,23,2,SPNG,-659.0,560.0,-35.86,1805.94
83,23,2,SMMR,-190.0,0.0,-1.90,1413.18
83,23,2,ATMN,1660.0,840.0,-559.04,890.80
83,23,2,WNTR,2914.0,0.0,37.07,3467.06
84,24,2,SPNG,-659.0,0.0,-35.86,1805.94
84,24,2,SMMR,-1090.0,-900.0,-38.40,1431.18
84,24,2,ATMN,820.0,-840.0,-120.35,730.91
84,24,2,WNTR,5256.0,2342.0,-166.48,3525.61
85,25,2,SPNG,-659.0,0.0,-16.09,1805.94
85,25,2,SMMR,170.0,1260.0,-3.40,1473.78
85,25,2,ATMN,820.0,0.0,76.45,730.91
85,25,2,WNTR,1515.0,-3741.0,-17.69,3660.97
86,26,2,SPNG,-659.0,0.0,-36.26,1839.94
86,26,2,SMMR,170.0,0.0,23.80,1473.78
86,26,2,ATMN,1660.0,840.0,-289.55,743.51
86,26,2,WNTR,1515.0,0.0,-2.54,3660.97
87,27,2,SPNG,-1779.0,-1120.0,-350.84,1834.34
87,27,2,SMMR,-730.0,-900.0,0.00,1524.08
87,27,2,ATMN,820.0,-840.0,-143.03,667.19
87,27,2,WNTR,-1285.0,-2800.0,-94.80,3758.74
88,28,2,SPNG,-1779.0,0.0,58.33,1834.34
88,28,2,SMMR,530.0,1260.0,-58.10,1607.68
88,28,2,ATMN,820.0,0.0,20.97,667.19
88,28,2,WNTR,-4085.0,-2800.0,-809.25,3828.74
89,29,2,SPNG,-1141.0,638.0,311.25,1960.06
89,29,2,SMMR,1790.0,1260.0,-126.50,1596.88
89,29,2,ATMN,-20.0,-840.0,-2.60,764.76
89,29,2,WNTR,-1563.0,2522.0,-309.63,3467.83
90,30,2,SPNG,-1631.0,-490.0,-68.29,1964.96
90,30,2,SMMR,1790.0,0.0,-126.50,1596.88
90,30,2,ATMN,820.0,840.0,-228.20,777.76
90,30,2,WNTR,-763.0,800.0,-7.63,3453.82
91,31,2,SPNG,-1631.0,0.0,-37.96,2101.52
91,31,2,SMMR,890.0,-900.0,-71.80,1578.28
91,31,2,ATMN,1660.0,840.0,-330.40,790.36
91,31,2,WNTR,-1763.0,-1000.0,-137.63,3478.82
92,32,2,SPNG,-1974.0,-343.0,-42.23,2104.95
92,32,2,SMMR,-370.0,-1260.0,-37.30,1585.08
92,32,2,ATMN,1660.0,0.0,-197.60,790.36
92,32,2,WNTR,-2163.0,-400.0,-51.85,3488.82
93,33,2,SPNG,-2111.0,-137.0,-190.00,2106.32
93,33,2,SMMR,890.0,1260.0,7.20,1617.38
93,33,2,ATMN,2500.0,840.0,-400.43,766.19
93,33,2,WNTR,-763.0,1400.0,12.23,3596.27
94,34,2,SPNG,-1463.0,648.0,380.37,2115.57
94,34,2,SMMR,890.0,0.0,7.20,1617.38
94,34,2,ATMN,1517.0,-983.0,-106.45,789.20
94,34,2,WNTR,-2163.0,-1400.0,-323.33,3631.27
95,35,2,SPNG,-1944.0,-481.0,595.62,2120.38
95,35,2,SMMR,890.0,0.0,33.90,1617.38
95,35,2,ATMN,2829.0,1312.0,-517.55,787.88
95,35,2,WNTR,-1799.0,364.0,-249.37,3681.26
96,36,2,SPNG,-2504.0,-560.0,-155.82,2125.98
96,36,2,SMMR,890.0,0.0,-33.70,1739.28
96,36,2,ATMN,2829.0,0.0,-517.55,787.88
96,36,2,WNTR,-399.0,1400.0,8.53,3678.20
97,37,2,SPNG,-2987.0,-483.0,-869.25,2130.81
97,37,2,SMMR,3410.0,2520.0,-76.70,1688.88
97,37,2,ATMN,2524.0,-305.0,-227.31,711.63
97,37,2,WNTR,-1399.0,-1000.0,-19.45,3703.20
98,38,2,SPNG,-2315.0,672.0,-94.94,2027.41
98,38,2,SMMR,1218.0,-2192.0,-15.22,1617.66
98,38,2,ATMN,1579.0,-945.0,-142.20,717.65
98,38,2,WNTR,1001.0,2400.0,-132.14,3857.72
99,39,2,SPNG,-2315.0,0.0,-71.79,2027.41
99,39,2,SMMR,341.0,-877.0,-4.26,1633.01
99,39,2,ATMN,1104.0,-475.0,-30.75,782.91
99,39,2,WNTR,1001.0,0.0,-112.12,3857.72
100,40,2,SPNG,-2315.0,0.0,-141.24,2027.41
100,40,2,SMMR,2861.0,2520.0,-187.10,1683.41
100,40,2,ATMN,1104.0,0.0,-188.93,898.37
100,40,2,WNTR,-399.0,-1400.0,-31.92,3820.66
101,41,2,SPNG,-1458.0,857.0,-171.59,2294.04
101,41,2,SMMR,4976.0,2115.0,-387.75,1725.71
101,41,2,ATMN,1846.0,742.0,-36.93,909.50
101,41,2,WNTR,1001.0,1400.0,-42.05,3879.59
102,42,2,SPNG,-1458.0,0.0,-200.75,2294.04
102,42,2,SMMR,4976.0,0.0,-188.71,1725.71
102,42,2,ATMN,-49.0,-1895.0,-8.82,897.75
102,42,2,WNTR,-399.0,-1400.0,-27.93,3972.66
103,43,2,SPNG,-1458.0,0.0,-113.27,2294.04
103,43,2,SMMR,4976.0,0.0,-188.71,1725.71
103,43,2,ATMN,-649.0,-600.0,-30.86,906.75
103,43,2,WNTR,601.0,1000.0,-12.02,4025.59
104,44,2,SPNG,-1058.0,400.0,129.41,2346.96
104,44,2,SMMR,8354.0,3378.0,-949.46,1793.27
104,44,2,ATMN,551.0,1200.0,-154.28,977.24
104,44,2,WNTR,-799.0,-1400.0,-63.91,4078.62
105,45,2,SPNG,-1458.0,-400.0,39.35,2350.96
105,45,2,SMMR,4739.0,-3615.0,124.86,1836.87
105,45,2,ATMN,-49.0,-600.0,-0.98,1067.25
105,45,2,WNTR,601.0,1400.0,-58.11,4073.68
106,46,2,SPNG,-1458.0,0.0,170.57,2350.96
106,46,2,SMMR,6079.0,1340.0,-475.38,1863.67
106,46,2,ATMN,-889.0,-840.0,-83.02,1050.45
106,46,2,WNTR,601.0,0.0,-41.37,4142.87
107,47,2,SPNG,-1458.0,0.0,39.35,2350.96
107,47,2,SMMR,6079.0,0.0,-110.64,1863.67
107,47,2,ATMN,-889.0,0.0,-83.02,1050.45
107,47,2,WNTR,601.0,0.0,-35.36,4142.87
108,48,2,SPNG,-1618.0,-160.0,-38.35,2352.56
108,48,2,SMMR,6079.0,0.0,-110.64,1863.67
108,48,2,ATMN,-49.0,840.0,0.32,1204.21
108,48,2,WNTR,601.0,0.0,6.71,4142.87
109,49,2,SPNG,-1058.0,560.0,27.82,2466.49
109,49,2,SMMR,3317.0,-2762.0,-458.41,2061.98
109,49,2,ATMN,-49.0,0.0,10.12,1204.21
109,49,2,WNTR,601.0,0.0,6.71,4142.87
110,50,2,SPNG,-1058.0,0.0,27.82,2466.49
110,50,2,SMMR,2213.0,-1104.0,-305.84,2152.29
110,50,2,ATMN,-49.0,0.0,10.12,1204.21
110,50,2,WNTR,601.0,0.0,-35.36,4142.87
111,51,2,SPNG,-1058.0,0.0,-120.30,2466.49
111,51,2,SMMR,2213.0,0.0,70.37,2152.29
111,51,2,ATMN,-49.0,0.0,-7.03,1204.21
111,51,2,WNTR,601.0,0.0,60.80,4142.87
112,52,2,SPNG,-1058.0,0.0,123.04,2466.49
112,52,2,SMMR,2213.0,0.0,70.37,2152.29
112,52,2,ATMN,-49.0,0.0,-7.52,1204.21
112,52,2,WNTR,601.0,0.0,-35.36,4142.87
113,53,2,SPNG,-1058.0,0.0,123.04,2466.49
113,53,2,SMMR,2213.0,0.0,70.37,2152.29
113,53,2,ATMN,-49.0,0.0,-7.52,1204.21
113,53,2,WNTR,601.0,0.0,-11.32,4142.87
114,54,2,SPNG,-1058.0,0.0,123.04,2466.49
114,54,2,SMMR,2213.0,0.0,70.37,2152.29
114,54,2,ATMN,-49.0,0.0,0.32,1204.21
114,54,2,WNTR,601.0,0.0,0.70,4142.87
115,55,2,SPNG,-1058.0,0.0,6.66,2466.49
115,55,2,SMMR,2213.0,0.0,26.11,2152.29
115,55,2,ATMN,-49.0,0.0,-3.11,1204.21
115,55,2,WNTR,601.0,0.0,0.70,4142.87
116,56,2,SPNG,-1058.0,0.0,-120.30,2466.49
116,56,2,SMMR,2213.0,0.0,26.11,2152.29
116,56,2,ATMN,-49.0,0.0,-10.95,1204.21
116,56,2,WNTR,601.0,0.0,102.87,4142.87
117,57,2,SPNG,-1058.0,0.0,-35.66,2466.49
117,57,2,SMMR,2213.0,0.0,-84.54,2152.29
117,57,2,ATMN,-49.0,0.0,-9.97,1204.21
117,57,2,WNTR,601.0,0.0,150.95,4142.87
