tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
24,24,1,SMMR,1308.0,1468.0,-114.12,181.37
24,24,1,ATMN,30.0,0.0,1.82,19.11
24,24,1,WNTR,-551.0,2374.0,-32.42,137.62
25,25,1,SPNG,-1573.0,0.0,221.20,82.67
25,25,1,SMMR,-1212.0,-2520.0,-96.96,185.57
25,25,1,ATMN,-1650.0,-1680.0,-6.90,47.33
25,25,1,WNTR,-2091.0,-1540.0,239.92,311.39
26,26,1,SPNG,-1928.0,-355.0,58.33,86.22
26,26,1,SMMR,-2112.0,-900.0,-105.96,203.57
26,26,1,ATMN,30.0,1680.0,-0.30,157.13
26,26,1,WNTR,1083.0,3174.0,-23.42,672.48
27,27,1,SPNG,-2283.0,-355.0,53.25,89.77
27,27,1,SMMR,-852.0,1260.0,-42.75,260.96
27,27,1,ATMN,510.0,480.0,-10.80,248.03
27,27,1,WNTR,-3482.0,-4565.0,-158.30,691.33
28,28,1,SPNG,-2141.0,142.0,35.03,160.83
28,28,1,SMMR,-2112.0,-1260.0,-105.75,235.76
28,28,1,ATMN,-690.0,-1200.0,-6.90,285.83
28,28,1,WNTR,-3482.0,0.0,-158.30,691.33
29,29,1,SPNG,-1680.0,461.0,329.89,242.13
29,29,1,SMMR,-3222.0,-1110.0,-369.86,245.28
29,29,1,ATMN,-1170.0,-480.0,-224.40,293.03
29,29,1,WNTR,-3482.0,0.0,-123.48,691.33
30,30,1,SPNG,-2020.0,-340.0,144.89,245.53
30,30,1,SMMR,-1793.0,1429.0,116.92,336.41
30,30,1,ATMN,-1170.0,0.0,-107.40,312.83
30,30,1,WNTR,-1771.0,1711.0,-27.38,712.54
31,31,1,SPNG,-2020.0,0.0,-16.71,245.53
31,31,1,SMMR,-893.0,900.0,58.23,440.10
31,31,1,ATMN,-1170.0,0.0,-121.16,649.39
31,31,1,WNTR,-3171.0,-1400.0,-114.51,747.54
32,32,1,SPNG,-2500.0,-480.0,-323.26,250.33
32,32,1,SMMR,-2693.0,-1800.0,-144.54,499.57
32,32,1,ATMN,-1170.0,0.0,-15.86,649.39
32,32,1,WNTR,-1488.0,1683.0,-23.98,822.61
33,33,1,SPNG,-2492.0,8.0,-322.22,250.01
33,33,1,SMMR,-3053.0,-360.0,-424.78,506.77
33,33,1,ATMN,-330.0,840.0,71.43,741.80
33,33,1,WNTR,-2638.0,-1150.0,8.96,851.36
34,34,1,SPNG,-1546.0,946.0,-14.38,260.73
34,34,1,SMMR,-2153.0,900.0,260.22,633.55
34,34,1,ATMN,-1170.0,-840.0,-84.27,754.40
34,34,1,WNTR,-2638.0,0.0,140.86,851.36
35,35,1,SPNG,-1817.0,-271.0,101.72,291.33
35,35,1,SMMR,-3260.0,-1107.0,-12.63,655.69
35,35,1,ATMN,-1410.0,-240.0,199.73,846.60
35,35,1,WNTR,-3830.0,-1192.0,-120.44,881.16
36,36,1,SPNG,-1189.0,628.0,66.57,410.79
36,36,1,SMMR,-1738.0,1522.0,-58.87,710.67
36,36,1,ATMN,-1410.0,0.0,199.73,846.60
36,36,1,WNTR,-2087.0,1743.0,-65.63,914.74
37,37,1,SPNG,-1687.0,-498.0,-59.87,415.77
37,37,1,SMMR,-1507.0,231.0,2.88,708.46
37,37,1,ATMN,-1410.0,0.0,-177.33,1002.56
37,37,1,WNTR,-2087.0,0.0,101.33,914.74
38,38,1,SPNG,-1687.0,0.0,-199.10,597.50
38,38,1,SMMR,-1507.0,0.0,2.88,708.46
38,38,1,ATMN,-1410.0,0.0,-177.33,1002.56
38,38,1,WNTR,-1626.0,461.0,20.52,951.30
39,39,1,SPNG,-1687.0,0.0,-148.49,597.50
39,39,1,SMMR,-247.0,1260.0,32.58,806.27
39,39,1,ATMN,-2010.0,-600.0,-165.33,1011.56
39,39,1,WNTR,-1626.0,0.0,118.08,951.30
40,40,1,SPNG,-1127.0,560.0,81.12,606.61
40,40,1,SMMR,-1507.0,-1260.0,8.30,831.47
40,40,1,ATMN,-2250.0,-240.0,-308.43,1015.16
40,40,1,WNTR,-3026.0,-1400.0,49.30,986.30
41,41,1,SPNG,-493.0,634.0,178.46,732.82
41,41,1,SMMR,-2767.0,-1260.0,-312.94,856.67
41,41,1,ATMN,-1295.0,955.0,-99.82,1002.26
41,41,1,WNTR,-4426.0,-1400.0,-385.30,1021.30
42,42,1,SPNG,-1053.0,-560.0,-50.61,738.42
42,42,1,SMMR,-1708.0,1059.0,-159.01,779.26
42,42,1,ATMN,-1295.0,0.0,250.26,1108.79
42,42,1,WNTR,-2630.0,1796.0,-123.75,991.95
43,43,1,SPNG,-493.0,560.0,-53.28,749.11
43,43,1,SMMR,-1708.0,0.0,-141.93,779.26
43,43,1,ATMN,-1818.0,-523.0,286.37,1098.33
43,43,1,WNTR,-2630.0,0.0,-18.55,991.95
44,44,1,SPNG,-493.0,0.0,-13.84,749.11
44,44,1,SMMR,-226.0,1482.0,-18.78,738.67
44,44,1,ATMN,-2565.0,-747.0,-382.72,1109.53
44,44,1,WNTR,-3065.0,-435.0,-234.28,1098.48
45,45,1,SPNG,67.0,560.0,-17.42,799.75
45,45,1,SMMR,674.0,900.0,-13.48,767.27
45,45,1,ATMN,-1622.0,943.0,-63.60,1160.78
45,45,1,WNTR,-1819.0,1246.0,255.33,1220.89
46,46,1,SPNG,-493.0,-560.0,-179.34,791.95
46,46,1,SMMR,-226.0,-900.0,20.34,818.51
46,46,1,ATMN,-1529.0,93.0,-20.26,1135.06
46,46,1,WNTR,-1819.0,0.0,255.33,1220.89
47,47,1,SPNG,-493.0,0.0,-115.25,791.95
47,47,1,SMMR,674.0,900.0,-13.48,861.37
47,47,1,ATMN,-1529.0,0.0,-20.26,1135.06
47,47,1,WNTR,-1819.0,0.0,255.33,1220.89
48,48,1,SPNG,-493.0,0.0,-115.25,791.95
48,48,1,SMMR,674.0,0.0,-13.48,861.37
48,48,1,ATMN,-2369.0,-840.0,161.21,1147.66
48,48,1,WNTR,-1819.0,0.0,255.33,1220.89
49,49,1,SPNG,-1053.0,-560.0,-351.69,797.55
49,49,1,SMMR,674.0,0.0,53.92,861.37
49,49,1,ATMN,-2369.0,0.0,777.15,1147.66
49,49,1,WNTR,-3219.0,-1400.0,-398.66,1255.89
50,50,1,SPNG,-1053.0,0.0,-120.03,797.55
50,50,1,SMMR,674.0,0.0,53.92,861.37
50,50,1,ATMN,-2369.0,0.0,208.59,1147.66
50,50,1,WNTR,-3219.0,0.0,-269.90,1255.89
51,51,1,SPNG,-653.0,400.0,-218.09,787.95
51,51,1,SMMR,674.0,0.0,13.48,861.37
51,51,1,ATMN,-2369.0,0.0,208.59,1147.66
51,51,1,WNTR,-3219.0,0.0,-269.90,1255.89
52,52,1,SPNG,-653.0,0.0,-152.79,787.95
52,52,1,SMMR,674.0,0.0,121.32,861.37
52,52,1,ATMN,-2369.0,0.0,232.28,1147.66
52,52,1,WNTR,-3219.0,0.0,-269.90,1255.89
53,53,1,SPNG,-653.0,0.0,-133.20,787.95
53,53,1,SMMR,674.0,0.0,80.88,861.37
53,53,1,ATMN,-2369.0,0.0,303.35,1147.66
53,53,1,WNTR,-3219.0,0.0,-269.90,1255.89
54,54,1,SPNG,-653.0,0.0,-133.20,787.95
54,54,1,SMMR,674.0,0.0,80.88,861.37
54,54,1,ATMN,-2369.0,0.0,-170.45,1147.66
54,54,1,WNTR,-3219.0,0.0,-141.14,1255.89
55,55,1,SPNG,-653.0,0.0,-224.62,787.95
55,55,1,SMMR,674.0,0.0,-13.48,861.37
55,55,1,ATMN,-2369.0,0.0,-265.21,1147.66
55,55,1,WNTR,-3219.0,0.0,-141.14,1255.89
56,56,1,SPNG,-653.0,0.0,-224.62,787.95
56,56,1,SMMR,674.0,0.0,13.48,861.37
56,56,1,ATMN,-2369.0,0.0,-217.83,1147.66
56,56,1,WNTR,-3219.0,0.0,-334.28,1255.89
57,57,1,SPNG,-653.0,0.0,-67.90,787.95
57,57,1,SMMR,674.0,0.0,53.92,861.37
57,57,1,ATMN,-2369.0,0.0,19.07,1147.66
57,57,1,WNTR,-3219.0,0.0,148.57,1255.89
58,58,1,SPNG,-653.0,0.0,-224.62,787.95
58,58,1,SMMR,674.0,0.0,53.92,861.37
58,58,1,ATMN,-2369.0,0.0,208.59,1147.66
58,58,1,WNTR,-3219.0,0.0,-44.57,1255.89
59,59,1,SPNG,-653.0,0.0,-224.62,787.95
59,59,1,SMMR,674.0,0.0,-13.48,861.37
59,59,1,ATMN,-2369.0,0.0,208.59,1147.66
59,59,1,WNTR,-3219.0,0.0,277.33,1255.89
60,0,2,SPNG,-653.0,0.0,-289.92,787.95
60,0,2,SMMR,674.0,0.0,579.64,861.37
60,0,2,ATMN,-2369.0,0.0,-1141.74,1147.66
60,0,2,WNTR,-3219.0,0.0,-688.37,1255.89
61,1,2,SPNG,-653.0,0.0,-511.94,787.95
61,1,2,SMMR,674.0,0.0,377.44,861.37
61,1,2,ATMN,-2369.0,0.0,2767.11,1147.66
61,1,2,WNTR,-3219.0,0.0,-4197.08,1255.89
62,2,2,SPNG,-653.0,0.0,-701.31,787.95
62,2,2,SMMR,674.0,0.0,606.60,861.37
62,2,2,ATMN,-2369.0,0.0,2767.11,1147.66
62,2,2,WNTR,-3219.0,0.0,-4197.08,1255.89
63,3,2,SPNG,-653.0,0.0,-701.31,787.95
63,3,2,SMMR,674.0,0.0,606.60,861.37
63,3,2,ATMN,-2369.0,0.0,3311.98,1147.66
63,3,2,WNTR,-3219.0,0.0,-4325.84,1255.89
64,4,2,SPNG,-653.0,0.0,-544.59,787.95
64,4,2,SMMR,674.0,0.0,539.20,861.37
64,4,2,ATMN,-2369.0,0.0,3311.98,1147.66
64,4,2,WNTR,-3219.0,0.0,-4325.84,1255.89
65,5,2,SPNG,-653.0,0.0,-544.59,787.95
65,5,2,SMMR,674.0,0.0,505.50,861.37
65,5,2,ATMN,-2369.0,0.0,3217.22,1147.66
65,5,2,WNTR,-3219.0,0.0,-4454.60,1255.89
66,6,2,SPNG,-653.0,0.0,-538.06,787.95
66,6,2,SMMR,674.0,0.0,559.42,861.37
66,6,2,ATMN,-3088.0,-719.0,2435.79,1151.27
66,6,2,WNTR,-1531.0,1688.0,-893.87,-943.81
67,7,2,SPNG,-253.0,400.0,-208.47,490.36
67,7,2,SMMR,1934.0,1260.0,338.14,886.57
67,7,2,ATMN,-1096.0,1992.0,1116.60,3213.26
67,7,2,WNTR,-2931.0,-1400.0,-2804.33,-926.81
68,8,2,SPNG,-813.0,-560.0,-223.26,495.96
68,8,2,SMMR,1934.0,0.0,589.56,886.57
68,8,2,ATMN,-1096.0,0.0,1160.44,3213.26
68,8,2,WNTR,-1269.0,1662.0,-1074.57,-2221.38
69,9,2,SPNG,-1373.0,-560.0,-501.99,501.56
69,9,2,SMMR,674.0,-1260.0,205.46,1357.07
69,9,2,ATMN,-1936.0,-840.0,821.56,3225.86
69,9,2,WNTR,-2669.0,-1400.0,-1761.82,-2186.38
70,10,2,SPNG,-813.0,560.0,-102.12,372.01
70,10,2,SMMR,674.0,0.0,131.32,1357.07
70,10,2,ATMN,-1936.0,0.0,821.56,3225.86
70,10,2,WNTR,-1031.0,1638.0,-680.57,-3218.49
71,11,2,SPNG,-813.0,0.0,-102.12,372.01
71,11,2,SMMR,-586.0,-1260.0,-88.82,1567.51
71,11,2,ATMN,-307.0,1629.0,197.82,4107.14
71,11,2,WNTR,369.0,1400.0,-99.63,-3780.95
72,12,2,SPNG,-413.0,400.0,-51.88,349.77
72,12,2,SMMR,674.0,1260.0,-134.34,1527.33
72,12,2,ATMN,-307.0,0.0,151.77,4107.14
72,12,2,WNTR,-1031.0,-1400.0,-47.55,-3812.38
73,13,2,SPNG,-13.0,400.0,-1.24,347.52
73,13,2,SMMR,-586.0,-1260.0,-17.58,1516.07
73,13,2,ATMN,-307.0,0.0,170.19,4107.14
73,13,2,WNTR,-1031.0,0.0,-47.55,-3812.38
74,14,2,SPNG,-1133.0,-1120.0,-80.14,358.72
74,14,2,SMMR,674.0,1260.0,-36.38,1594.01
74,14,2,ATMN,-307.0,0.0,-29.64,4279.36
74,14,2,WNTR,-1031.0,0.0,-47.55,-3812.38
75,15,2,SPNG,-1133.0,0.0,-80.14,358.72
75,15,2,SMMR,674.0,0.0,-9.42,1594.01
75,15,2,ATMN,-67.0,240.0,-2.84,4356.57
75,15,2,WNTR,-1031.0,0.0,-47.55,-3812.38
76,16,2,SPNG,-573.0,560.0,-34.80,394.31
76,16,2,SMMR,-226.0,-900.0,-4.52,1676.73
76,16,2,ATMN,-907.0,-840.0,-120.61,4348.17
76,16,2,WNTR,-2031.0,-1000.0,-88.17,-3787.38
77,17,2,SPNG,-1133.0,-560.0,-69.87,399.91
77,17,2,SMMR,674.0,900.0,-13.48,1708.29
77,17,2,ATMN,-907.0,0.0,51.72,4348.17
77,17,2,WNTR,-2431.0,-400.0,-112.48,-3777.38
78,18,2,SPNG,-573.0,560.0,136.56,490.98
78,18,2,SMMR,-586.0,-1260.0,-39.68,1746.97
78,18,2,ATMN,-907.0,0.0,-135.44,4456.07
78,18,2,WNTR,-2431.0,0.0,-112.48,-3777.38
79,19,2,SPNG,-1133.0,-560.0,-266.37,479.78
79,19,2,SMMR,-1846.0,-1260.0,-88.74,1772.17
79,19,2,ATMN,-67.0,840.0,10.77,4420.04
79,19,2,WNTR,-2431.0,0.0,-112.48,-3777.38
80,20,2,SPNG,-1133.0,0.0,-107.75,479.78
80,20,2,SMMR,-1846.0,0.0,-88.74,1772.17
80,20,2,ATMN,-67.0,0.0,9.43,4420.04
80,20,2,WNTR,-1276.0,1155.0,-59.04,-3778.84
81,21,2,SPNG,-1133.0,0.0,-107.75,479.78
81,21,2,SMMR,-1486.0,360.0,-54.75,1812.40
81,21,2,ATMN,773.0,840.0,-121.81,4446.09
81,21,2,WNTR,-3276.0,-2000.0,-91.80,-3728.84
82,22,2,SPNG,-1533.0,-400.0,-184.40,483.78
82,22,2,SMMR,1034.0,2520.0,-37.30,1912.07
82,22,2,ATMN,-67.0,-840.0,6.03,4521.59
82,22,2,WNTR,-3143.0,133.0,33.19,-3585.67
83,23,2,SPNG,-1133.0,400.0,-90.96,503.66
83,23,2,SMMR,-766.0,-1800.0,-7.66,1941.79
83,23,2,ATMN,-67.0,0.0,-6.70,4450.27
83,23,2,WNTR,-741.0,2402.0,22.64,-3452.22
84,24,2,SPNG,-862.0,271.0,-115.39,540.67
84,24,2,SMMR,-766.0,0.0,-7.66,1941.79
84,24,2,ATMN,-67.0,0.0,-14.07,4450.27
84,24,2,WNTR,-2741.0,-2000.0,-12.18,-3402.22
85,25,2,SPNG,-302.0,560.0,-16.27,518.51
85,25,2,SMMR,1754.0,2520.0,-45.42,1999.85
85,25,2,ATMN,773.0,840.0,25.06,4452.15
85,25,2,WNTR,-3541.0,-800.0,-181.23,-3382.22
86,26,2,SPNG,-862.0,-560.0,86.39,524.11
86,26,2,SMMR,-766.0,-2520.0,14.40,2039.91
86,26,2,ATMN,-67.0,-840.0,-1.34,4527.65
86,26,2,WNTR,-5785.0,-2244.0,-406.22,-3326.12
87,27,2,SPNG,-862.0,0.0,172.59,524.11
87,27,2,SMMR,-766.0,0.0,14.40,2039.91
87,27,2,ATMN,-667.0,-600.0,-46.69,4598.85
87,27,2,WNTR,-7677.0,-1892.0,-438.66,-3278.82
88,28,2,SPNG,-862.0,0.0,172.59,524.11
88,28,2,SMMR,-766.0,0.0,20.36,2240.07
88,28,2,ATMN,173.0,840.0,-6.92,4693.49
88,28,2,WNTR,-7677.0,0.0,-361.89,-3278.82
89,29,2,SPNG,-862.0,0.0,155.35,524.11
89,29,2,SMMR,1754.0,2520.0,-231.16,2326.15
89,29,2,ATMN,-667.0,-840.0,-83.78,4707.82
89,29,2,WNTR,-9273.0,-1596.0,-728.25,-3238.92
90,30,2,SPNG,-302.0,560.0,54.43,677.83
90,30,2,SMMR,-766.0,-2520.0,-15.32,2290.15
90,30,2,ATMN,1013.0,1680.0,-300.75,4770.32
90,30,2,WNTR,-10234.0,-961.0,-923.32,-3214.89
91,31,2,SPNG,-302.0,0.0,54.43,677.83
91,31,2,SMMR,-766.0,0.0,-15.32,2290.15
91,31,2,ATMN,413.0,-600.0,50.84,4853.19
91,31,2,WNTR,-932.0,9302.0,-56.13,-3817.73
92,32,2,SPNG,-302.0,0.0,-26.64,829.76
92,32,2,SMMR,-1666.0,-900.0,-63.96,2308.15
92,32,2,ATMN,413.0,0.0,-107.49,4977.77
92,32,2,WNTR,-3732.0,-2800.0,-217.41,-3747.73
93,33,2,SPNG,-302.0,0.0,-8.52,829.76
93,33,2,SMMR,-2026.0,-360.0,-145.00,2315.35
93,33,2,ATMN,-427.0,-840.0,18.14,4907.65
93,33,2,WNTR,-3732.0,0.0,-120.90,-3604.24
94,34,2,SPNG,-862.0,-560.0,-104.40,835.36
94,34,2,SMMR,-2026.0,0.0,-145.00,2315.35
94,34,2,ATMN,413.0,840.0,-114.92,4917.40
94,34,2,WNTR,-2932.0,800.0,-346.11,-3482.95
95,35,2,SPNG,98.0,960.0,-5.88,915.64
95,35,2,SMMR,-1126.0,900.0,-80.59,2313.94
95,35,2,ATMN,413.0,0.0,-5.19,4948.85
95,35,2,WNTR,-3732.0,-800.0,-106.23,-3462.95
96,36,2,SPNG,-142.0,-240.0,1.42,959.22
96,36,2,SMMR,134.0,1260.0,-2.68,2363.95
96,36,2,ATMN,1253.0,840.0,-167.24,4932.05
96,36,2,WNTR,-264.0,3468.0,16.25,-3361.02
97,37,2,SPNG,-702.0,-560.0,-120.96,964.82
97,37,2,SMMR,494.0,360.0,-57.02,2371.15
97,37,2,ATMN,413.0,-840.0,64.65,5211.73
97,37,2,WNTR,954.0,1218.0,-39.70,-3127.12
98,38,2,SPNG,-142.0,560.0,-3.17,1041.93
98,38,2,SMMR,494.0,0.0,-32.32,2371.15
98,38,2,ATMN,413.0,0.0,64.65,5211.73
98,38,2,WNTR,954.0,0.0,-20.62,-3127.12
99,39,2,SPNG,-142.0,0.0,-7.43,1041.93
99,39,2,SMMR,-766.0,-1260.0,-111.76,2378.85
99,39,2,ATMN,413.0,0.0,130.73,5211.73
99,39,2,WNTR,-1846.0,-2800.0,-10.46,-3058.66
100,40,2,SPNG,-542.0,-400.0,3.41,1045.93
100,40,2,SMMR,-1666.0,-900.0,-169.40,2396.85
100,40,2,ATMN,413.0,0.0,79.29,5329.80
100,40,2,WNTR,-1846.0,0.0,-84.30,-2975.88
101,41,2,SPNG,-142.0,400.0,0.89,1088.45
101,41,2,SMMR,-406.0,1260.0,39.92,2380.33
101,41,2,ATMN,-187.0,-600.0,-5.61,5451.14
101,41,2,WNTR,-1846.0,0.0,-195.06,-2975.88
102,42,2,SPNG,-142.0,0.0,-1.95,1088.45
102,42,2,SMMR,-406.0,0.0,48.04,2380.33
102,42,2,ATMN,653.0,840.0,-107.94,5474.95
102,42,2,WNTR,954.0,2800.0,17.54,-2879.42
103,43,2,SPNG,-302.0,-160.0,25.77,1090.05
103,43,2,SMMR,-1666.0,-1260.0,-99.22,2405.53
103,43,2,ATMN,1253.0,600.0,-100.88,5483.95
103,43,2,WNTR,954.0,0.0,17.54,-2879.42
104,44,2,SPNG,-302.0,0.0,-40.67,1090.05
104,44,2,SMMR,-406.0,1260.0,16.42,2413.29
104,44,2,ATMN,413.0,-840.0,32.83,5497.33
104,44,2,WNTR,954.0,0.0,17.54,-2879.42
105,45,2,SPNG,-142.0,160.0,-0.66,1122.90
105,45,2,SMMR,-1306.0,-900.0,-8.82,2395.29
105,45,2,ATMN,1253.0,840.0,-158.05,5509.93
105,45,2,WNTR,3754.0,2800.0,-201.24,-2809.42
106,46,2,SPNG,-142.0,0.0,-27.64,1122.90
106,46,2,SMMR,-1666.0,-360.0,-158.76,2402.49
106,46,2,ATMN,1253.0,0.0,-32.75,5509.93
106,46,2,WNTR,3754.0,0.0,-51.08,-2809.42
107,47,2,SPNG,-142.0,0.0,-23.38,1122.90
107,47,2,SMMR,-1666.0,0.0,57.82,2402.49
107,47,2,ATMN,413.0,-840.0,-10.80,5616.97
107,47,2,WNTR,3754.0,0.0,-51.08,-2809.42
108,48,2,SPNG,-142.0,0.0,33.42,1122.90
108,48,2,SMMR,-1666.0,0.0,57.82,2402.49
108,48,2,ATMN,413.0,0.0,84.19,5616.97
108,48,2,WNTR,3754.0,0.0,-388.94,-2809.42
109,49,2,SPNG,-142.0,0.0,-2.08,1122.90
109,49,2,SMMR,-1666.0,0.0,-158.76,2402.49
109,49,2,ATMN,413.0,0.0,-10.80,5616.97
109,49,2,WNTR,3754.0,0.0,-51.08,-2809.42
110,50,2,SPNG,-142.0,0.0,-2.08,1122.90
110,50,2,SMMR,-1666.0,0.0,-158.76,2402.49
110,50,2,ATMN,413.0,0.0,-10.80,5616.97
110,50,2,WNTR,3754.0,0.0,-388.94,-2809.42
111,51,2,SPNG,-142.0,0.0,-16.28,1122.90
111,51,2,SMMR,-1666.0,0.0,57.82,2402.49
111,51,2,ATMN,413.0,0.0,-10.80,5616.97
111,51,2,WNTR,3754.0,0.0,-426.48,-2809.42
112,52,2,SPNG,-142.0,0.0,-2.08,1122.90
112,52,2,SMMR,-766.0,900.0,26.58,2487.73
112,52,2,ATMN,413.0,0.0,-10.80,5616.97
112,52,2,WNTR,3754.0,0.0,-163.70,-2809.42
113,53,2,SPNG,-142.0,0.0,14.96,1122.90
113,53,2,SMMR,-766.0,0.0,-34.70,2487.73
113,53,2,ATMN,413.0,0.0,-10.80,5616.97
113,53,2,WNTR,3754.0,0.0,99.08,-2809.42
114,54,2,SPNG,-142.0,0.0,-2.08,1122.90
114,54,2,SMMR,-766.0,0.0,-118.96,2487.73
114,54,2,ATMN,413.0,0.0,-19.06,5616.97
114,54,2,WNTR,3754.0,0.0,-88.62,-2809.42
115,55,2,SPNG,-142.0,0.0,-2.08,1122.90
115,55,2,SMMR,-766.0,0.0,-27.04,2487.73
115,55,2,ATMN,413.0,0.0,-27.32,5616.97
115,55,2,WNTR,3754.0,0.0,249.24,-2809.42
116,56,2,SPNG,-142.0,0.0,-24.80,1122.90
116,56,2,SMMR,-766.0,0.0,-50.02,2487.73
116,56,2,ATMN,413.0,0.0,-27.32,5616.97
116,56,2,WNTR,3754.0,0.0,174.16,-2809.42
117,57,2,SPNG,-142.0,0.0,-0.66,1122.90
117,57,2,SMMR,-766.0,0.0,-42.36,2487.73
117,57,2,ATMN,413.0,0.0,-89.27,5616.97
117,57,2,WNTR,3754.0,0.0,399.40,-2809.42
118,58,2,SPNG,-142.0,0.0,-0.66,1122.90
118,58,2,SMMR,-766.0,0.0,-19.38,2487.73
