tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
182,2,4,ATMN,-278.0,0.0,-140.24,2176.03
182,2,4,WNTR,1142.0,0.0,-1213.94,6169.27
183,3,4,SPNG,249.0,0.0,500.49,4318.89
183,3,4,SMMR,-3023.0,0.0,-770.68,2271.88
183,3,4,ATMN,-278.0,0.0,-23.48,2176.03
183,3,4,WNTR,1142.0,0.0,-1408.08,6169.27
184,4,4,SPNG,249.0,0.0,480.57,4318.89
184,4,4,SMMR,-3023.0,0.0,-921.83,2271.88
184,4,4,ATMN,-278.0,0.0,-115.22,2176.03
184,4,4,WNTR,1142.0,0.0,-1328.14,6169.27
185,5,4,SPNG,249.0,0.0,480.57,4318.89
185,5,4,SMMR,-3023.0,0.0,-1012.52,2271.88
185,5,4,ATMN,-278.0,0.0,-162.48,2176.03
185,5,4,WNTR,1142.0,0.0,-1522.28,6169.27
186,6,4,SPNG,249.0,0.0,453.18,4318.89
186,6,4,SMMR,-3023.0,0.0,-1072.98,2271.88
186,6,4,ATMN,-1118.0,-840.0,-288.06,2159.23
186,6,4,WNTR,142.0,-1000.0,-186.45,4911.28
187,7,4,SPNG,649.0,400.0,455.14,4310.89
187,7,4,SMMR,-4069.0,-1046.0,-1880.80,2292.80
187,7,4,ATMN,-278.0,840.0,-32.71,2376.60
187,7,4,WNTR,-258.0,-400.0,-12.90,4741.94
188,8,4,SPNG,649.0,0.0,448.65,4310.89
188,8,4,SMMR,-2482.0,1587.0,-998.32,1647.65
188,8,4,ATMN,-278.0,0.0,-13.25,2376.60
188,8,4,WNTR,142.0,400.0,-11.79,4833.78
189,9,4,SPNG,89.0,-560.0,61.53,4756.41
189,9,4,SMMR,-1023.0,1459.0,-145.50,1296.35
189,9,4,ATMN,-278.0,0.0,78.49,2376.60
189,9,4,WNTR,1542.0,1400.0,-443.87,4868.78
190,10,4,SPNG,89.0,0.0,62.42,4756.41
190,10,4,SMMR,-2106.0,-1083.0,-162.12,1318.01
190,10,4,ATMN,-1118.0,-840.0,-193.81,2389.20
190,10,4,WNTR,142.0,-1400.0,-2.53,4815.79
191,11,4,SPNG,89.0,0.0,65.98,4756.41
191,11,4,SMMR,-2106.0,0.0,-162.12,1318.01
191,11,4,ATMN,-1118.0,0.0,-182.63,2389.20
191,11,4,WNTR,1542.0,1400.0,-161.89,4832.79
192,12,4,SPNG,-1031.0,-1120.0,-279.08,4838.04
192,12,4,SMMR,-2899.0,-793.0,-212.17,1333.87
192,12,4,ATMN,-278.0,840.0,32.43,2322.18
192,12,4,WNTR,1542.0,0.0,-131.05,4832.79
193,13,4,SPNG,-471.0,560.0,-28.58,4882.45
193,13,4,SMMR,-3216.0,-317.0,-530.60,1340.21
193,13,4,ATMN,-1118.0,-840.0,-463.47,2334.78
193,13,4,WNTR,-1258.0,-2800.0,-110.96,4817.94
194,14,4,SPNG,-1031.0,-560.0,107.59,4888.05
194,14,4,SMMR,-1724.0,1492.0,-94.80,1207.01
194,14,4,ATMN,-1118.0,0.0,-206.33,2334.78
194,14,4,WNTR,-2258.0,-1000.0,-146.12,4842.94
195,15,4,SPNG,-1031.0,0.0,107.59,4888.05
195,15,4,SMMR,-2984.0,-1260.0,4.48,1217.81
195,15,4,ATMN,-278.0,840.0,-4.05,2233.16
195,15,4,WNTR,-2258.0,0.0,-104.32,4864.97
196,16,4,SPNG,-1031.0,0.0,138.52,4888.05
196,16,4,SMMR,-1485.0,1499.0,2.23,1307.85
196,16,4,ATMN,-278.0,0.0,32.09,2233.16
196,16,4,WNTR,-1258.0,1000.0,-101.59,5048.92
197,17,4,SPNG,-631.0,400.0,84.78,4965.79
197,17,4,SMMR,-2745.0,-1260.0,-93.62,1333.05
197,17,4,ATMN,-278.0,0.0,32.09,2233.16
197,17,4,WNTR,-811.0,447.0,-71.94,5114.75
198,18,4,SPNG,-471.0,160.0,49.15,5004.89
198,18,4,SMMR,-1845.0,900.0,66.23,1365.35
198,18,4,ATMN,-1118.0,-840.0,-94.87,2245.76
198,18,4,WNTR,-811.0,0.0,-81.87,5264.68
199,19,4,SPNG,-71.0,400.0,8.83,5098.63
199,19,4,SMMR,-2745.0,-900.0,-7.12,1383.35
199,19,4,ATMN,-518.0,600.0,-43.95,2245.84
199,19,4,WNTR,589.0,1400.0,47.12,5300.79
200,20,4,SPNG,1209.0,1280.0,-63.12,5097.31
200,20,4,SMMR,-5237.0,-2492.0,-642.84,1433.19
200,20,4,ATMN,-518.0,0.0,-43.95,2245.84
200,20,4,WNTR,589.0,0.0,55.71,5479.21
201,21,4,SPNG,1209.0,0.0,-99.39,5097.31
201,21,4,SMMR,-5237.0,0.0,-695.21,1433.19
201,21,4,ATMN,-1958.0,-1440.0,-428.56,2283.75
201,21,4,WNTR,1589.0,1000.0,18.04,5504.21
202,22,4,SPNG,1609.0,400.0,-155.75,5101.31
202,22,4,SMMR,-4036.0,1201.0,-293.62,1321.80
202,22,4,ATMN,-1958.0,0.0,-428.56,2283.75
202,22,4,WNTR,1589.0,0.0,2.15,5504.21
203,23,4,SPNG,649.0,-960.0,8.57,5125.18
203,23,4,SMMR,-3556.0,480.0,-187.58,1310.88
203,23,4,ATMN,-1746.0,212.0,-175.00,2215.07
203,23,4,WNTR,4389.0,2800.0,-498.53,5574.21
204,24,4,SPNG,489.0,-160.0,143.38,5132.09
204,24,4,SMMR,-3556.0,0.0,-187.58,1310.88
204,24,4,ATMN,-2486.0,-740.0,-598.20,2200.27
204,24,4,WNTR,4389.0,0.0,-1376.33,5574.21
205,25,4,SPNG,1049.0,560.0,-61.89,5137.69
205,25,4,SMMR,-2424.0,1132.0,-127.87,1307.77
205,25,4,ATMN,-3200.0,-714.0,-853.94,2185.99
205,25,4,WNTR,2597.0,-1792.0,-243.04,5352.74
206,26,4,SPNG,1049.0,0.0,-61.89,5137.69
206,26,4,SMMR,-3865.0,-1441.0,-142.28,1278.95
206,26,4,ATMN,-2906.0,294.0,-619.41,2090.43
206,26,4,WNTR,2597.0,0.0,-243.04,5352.74
207,27,4,SPNG,1049.0,0.0,-124.83,5137.69
207,27,4,SMMR,-5275.0,-1410.0,-233.68,1307.15
207,27,4,ATMN,-3599.0,-693.0,-866.97,2100.82
207,27,4,WNTR,3792.0,1195.0,-527.63,5382.62
208,28,4,SPNG,1049.0,0.0,297.40,5123.85
208,28,4,SMMR,-5839.0,-564.0,-233.68,1318.43
208,28,4,ATMN,-3599.0,0.0,-866.97,2100.82
208,28,4,WNTR,4894.0,1102.0,-1675.49,5405.08
209,29,4,SPNG,1609.0,560.0,-326.29,5129.45
209,29,4,SMMR,-2469.0,3370.0,-74.12,1361.69
209,29,4,ATMN,-2552.0,1047.0,-614.75,1928.62
209,29,4,WNTR,3056.0,-1838.0,-373.92,5143.43
210,30,4,SPNG,1449.0,-160.0,283.61,5189.46
210,30,4,SMMR,-4640.0,-2171.0,-299.92,1405.11
210,30,4,ATMN,-2552.0,0.0,-410.59,1928.62
210,30,4,WNTR,3056.0,0.0,-648.96,5143.43
211,31,4,SPNG,1449.0,0.0,283.61,5189.46
211,31,4,SMMR,-4170.0,470.0,-699.15,1408.22
211,31,4,ATMN,-1505.0,1047.0,-31.44,1858.14
211,31,4,WNTR,3056.0,0.0,-648.96,5143.43
212,32,4,SPNG,2329.0,880.0,-269.75,5198.26
212,32,4,SMMR,-2357.0,1813.0,-119.08,1347.50
212,32,4,ATMN,-1505.0,0.0,-31.44,1858.14
212,32,4,WNTR,5374.0,2318.0,-1267.35,5149.23
213,33,4,SPNG,1929.0,-400.0,-126.97,5215.93
213,33,4,SMMR,-1644.0,713.0,-108.84,1565.52
213,33,4,ATMN,-2013.0,-508.0,44.19,1865.76
213,33,4,WNTR,3494.0,-1880.0,-858.93,4801.21
214,34,4,SPNG,1929.0,0.0,-126.97,5215.93
214,34,4,SMMR,-1644.0,0.0,-92.40,1565.52
214,34,4,ATMN,-2853.0,-840.0,-151.65,1878.36
214,34,4,WNTR,3494.0,0.0,-614.35,4801.21
215,35,4,SPNG,1929.0,0.0,-126.97,5215.93
215,35,4,SMMR,-924.0,720.0,36.96,1624.32
215,35,4,ATMN,-2253.0,600.0,-119.76,1927.46
215,35,4,WNTR,382.0,-3112.0,-44.25,4526.96
216,36,4,SPNG,1266.0,-663.0,220.51,5234.78
216,36,4,SMMR,1596.0,2520.0,-111.72,1827.84
216,36,4,ATMN,-1571.0,682.0,-83.51,1942.36
216,36,4,WNTR,1782.0,1400.0,149.97,4651.12
217,37,4,SPNG,1266.0,0.0,81.25,5234.78
217,37,4,SMMR,2496.0,900.0,29.88,1845.84
217,37,4,ATMN,-1571.0,0.0,57.88,1942.36
217,37,4,WNTR,2782.0,1000.0,106.49,4737.79
218,38,4,SPNG,1266.0,0.0,17.95,5234.78
218,38,4,SMMR,2496.0,0.0,29.88,1845.84
218,38,4,ATMN,-2411.0,-840.0,17.95,1954.96
218,38,4,WNTR,3963.0,1181.0,-163.31,4714.17
219,39,4,SPNG,1266.0,0.0,-7.37,5234.78
219,39,4,SMMR,3270.0,774.0,-2.82,1861.32
219,39,4,ATMN,-2411.0,0.0,-199.04,1954.96
219,39,4,WNTR,3963.0,0.0,-163.31,4714.17
220,40,4,SPNG,706.0,-560.0,-19.90,5357.85
220,40,4,SMMR,4353.0,1083.0,-287.43,1882.98
220,40,4,ATMN,-3129.0,-718.0,-722.77,1965.73
220,40,4,WNTR,2209.0,-1754.0,-24.76,4760.91
221,41,4,SPNG,1106.0,400.0,-70.69,5394.14
221,41,4,SMMR,2830.0,-1523.0,181.03,1928.19
221,41,4,ATMN,-2121.0,1008.0,-44.52,2011.53
221,41,4,WNTR,612.0,-1597.0,35.98,4839.96
222,42,4,SPNG,1106.0,0.0,-70.69,5394.14
222,42,4,SMMR,2401.0,-429.0,-279.60,2116.20
222,42,4,ATMN,-1589.0,532.0,-81.82,2170.68
222,42,4,WNTR,1012.0,400.0,-97.20,4975.94
223,43,4,SPNG,1666.0,560.0,-123.87,5399.74
223,43,4,SMMR,2401.0,0.0,8.52,2116.20
223,43,4,ATMN,-1589.0,0.0,-34.15,2170.68
223,43,4,WNTR,-388.0,-1400.0,-27.16,4994.94
224,44,4,SPNG,1506.0,-160.0,-205.77,5459.70
224,44,4,SMMR,3490.0,1089.0,-261.35,2137.98
224,44,4,ATMN,-2429.0,-840.0,-553.26,2183.28
224,44,4,WNTR,2412.0,2800.0,-215.20,5084.34
225,45,4,SPNG,1303.0,-203.0,-80.89,5489.96
225,45,4,SMMR,4503.0,1013.0,-410.92,2158.24
225,45,4,ATMN,-1451.0,978.0,-156.38,2169.38
225,45,4,WNTR,2412.0,0.0,-239.32,5084.34
226,46,4,SPNG,1446.0,143.0,-51.97,5491.39
226,46,4,SMMR,1258.0,-3245.0,99.06,2066.09
226,46,4,ATMN,-1451.0,0.0,-40.30,2169.38
226,46,4,WNTR,2006.0,-406.0,165.44,5119.71
227,47,4,SPNG,2006.0,560.0,96.45,5496.99
227,47,4,SMMR,1258.0,0.0,-102.22,2066.09
227,47,4,ATMN,-1451.0,0.0,-40.30,2169.38
227,47,4,WNTR,2006.0,0.0,165.44,5119.71
228,48,4,SPNG,2006.0,0.0,96.45,5496.99
228,48,4,SMMR,1258.0,0.0,-102.22,2066.09
228,48,4,ATMN,-2168.0,-717.0,-410.39,2180.13
228,48,4,WNTR,2006.0,0.0,-155.52,5119.71
229,49,4,SPNG,1446.0,-560.0,-89.53,5559.91
229,49,4,SMMR,1258.0,0.0,36.16,2066.09
229,49,4,ATMN,-2168.0,0.0,-475.43,2180.13
229,49,4,WNTR,2006.0,0.0,-215.70,5119.71
230,50,4,SPNG,1446.0,0.0,-103.99,5559.91
230,50,4,SMMR,1258.0,0.0,61.32,2066.09
230,50,4,ATMN,-2168.0,0.0,-475.43,2180.13
230,50,4,WNTR,2006.0,0.0,-215.70,5119.71
231,51,4,SPNG,1446.0,0.0,-103.99,5559.91
231,51,4,SMMR,1258.0,0.0,61.32,2066.09
231,51,4,ATMN,-2168.0,0.0,-20.15,2180.13
231,51,4,WNTR,2006.0,0.0,-295.94,5119.71
232,52,4,SPNG,1446.0,0.0,-132.91,5559.91
232,52,4,SMMR,1258.0,0.0,-77.06,2066.09
232,52,4,ATMN,-2168.0,0.0,-20.15,2180.13
232,52,4,WNTR,2006.0,0.0,-295.94,5119.71
233,53,4,SPNG,1446.0,0.0,11.69,5559.91
233,53,4,SMMR,1258.0,0.0,-102.22,2066.09
233,53,4,ATMN,-2168.0,0.0,-280.31,2180.13
233,53,4,WNTR,2006.0,0.0,-356.12,5119.71
234,54,4,SPNG,1446.0,0.0,11.69,5559.91
234,54,4,SMMR,1258.0,0.0,-127.38,2066.09
234,54,4,ATMN,-2168.0,0.0,-388.71,2180.13
234,54,4,WNTR,2006.0,0.0,-356.12,5119.71
235,55,4,SPNG,1446.0,0.0,11.69,5559.91
235,55,4,SMMR,1258.0,0.0,-64.48,2066.09
235,55,4,ATMN,-2168.0,0.0,153.29,2180.13
235,55,4,WNTR,2006.0,0.0,-356.12,5119.71
236,56,4,SPNG,1446.0,0.0,40.61,5559.91
236,56,4,SMMR,1258.0,0.0,-1.58,2066.09
236,56,4,ATMN,-2168.0,0.0,-63.51,2180.13
236,56,4,WNTR,2006.0,0.0,-15.10,5119.71
237,57,4,SPNG,1446.0,0.0,26.15,5559.91
237,57,4,SMMR,1258.0,0.0,-1.58,2066.09
237,57,4,ATMN,-2168.0,0.0,-63.51,2180.13
237,57,4,WNTR,2006.0,0.0,-15.10,5119.71
238,58,4,SPNG,1446.0,0.0,-118.45,5559.91
238,58,4,SMMR,1258.0,0.0,-64.48,2066.09
238,58,4,ATMN,-2168.0,0.0,-410.39,2180.13
238,58,4,WNTR,2006.0,0.0,-15.10,5119.71
239,59,4,SPNG,1446.0,0.0,-2.77,5559.91
239,59,4,SMMR,1258.0,0.0,-64.48,2066.09
239,59,4,ATMN,-2168.0,0.0,-106.87,2180.13
239,59,4,WNTR,2006.0,0.0,-275.88,5119.71
240,0,5,SPNG,1446.0,0.0,-2562.19,5559.91
240,0,5,SMMR,1258.0,0.0,-64.48,2066.09
240,0,5,ATMN,-2168.0,0.0,-63.51,2180.13
240,0,5,WNTR,2006.0,0.0,-2301.94,5119.71
241,1,5,SPNG,1446.0,0.0,-2562.19,5559.91
241,1,5,SMMR,1258.0,0.0,-1850.84,2066.09
241,1,5,ATMN,-2168.0,0.0,-540.47,2180.13
241,1,5,WNTR,2006.0,0.0,-2301.94,5119.71
242,2,5,SPNG,1446.0,0.0,-2562.19,5559.91
242,2,5,SMMR,1258.0,0.0,-2278.56,2066.09
242,2,5,ATMN,-2168.0,0.0,-280.31,2180.13
242,2,5,WNTR,2006.0,0.0,-2442.36,5119.71
243,3,5,SPNG,1446.0,0.0,-2562.19,5559.91
243,3,5,SMMR,1258.0,0.0,-2278.56,2066.09
243,3,5,ATMN,-2168.0,0.0,-735.59,2180.13
243,3,5,WNTR,2006.0,0.0,-2663.02,5119.71
244,4,5,SPNG,1446.0,0.0,-2634.49,5559.91
244,4,5,SMMR,1258.0,0.0,-2555.32,2066.09
244,4,5,ATMN,-2168.0,0.0,-735.59,2180.13
244,4,5,WNTR,2006.0,0.0,-2863.62,5119.71
245,5,5,SPNG,1446.0,0.0,-4094.95,5559.91
245,5,5,SMMR,1258.0,0.0,-1951.48,2066.09
245,5,5,ATMN,-2168.0,0.0,-800.63,2180.13
245,5,5,WNTR,2006.0,0.0,-2442.36,5119.71
246,6,5,SPNG,1446.0,0.0,-2533.27,5559.91
246,6,5,SMMR,1636.0,378.0,-2391.04,2062.85
246,6,5,ATMN,-2168.0,0.0,-193.59,2180.13
246,6,5,WNTR,2006.0,0.0,-2462.42,5119.71
247,7,5,SPNG,1566.0,120.0,-2747.71,5561.11
247,7,5,SMMR,1366.0,-270.0,-2064.73,1673.64
247,7,5,ATMN,-1912.0,256.0,-637.27,2114.16
247,7,5,WNTR,2378.0,372.0,-2431.74,5129.01
248,8,5,SPNG,1566.0,0.0,-2716.39,5561.11
248,8,5,SMMR,988.0,-378.0,-1493.38,1138.47
248,8,5,ATMN,-2068.0,-156.0,-515.15,2116.50
248,8,5,WNTR,2742.0,364.0,-2970.78,5138.11
249,9,5,SPNG,1566.0,0.0,-2747.71,5561.11
249,9,5,SMMR,1366.0,378.0,-1434.42,1146.03
249,9,5,ATMN,-2227.0,-159.0,-881.02,2118.89
249,9,5,WNTR,2742.0,0.0,-2888.52,5138.11
250,10,5,SPNG,1446.0,-120.0,-2537.16,5363.76
250,10,5,SMMR,1366.0,0.0,-1434.42,1146.03
250,10,5,ATMN,-1815.0,412.0,-482.08,2028.12
250,10,5,WNTR,2249.0,-493.0,-2211.74,4658.56
251,11,5,SPNG,1566.0,120.0,-2609.40,5364.96
251,11,5,SMMR,988.0,-378.0,-1037.48,778.79
251,11,5,ATMN,-1768.0,47.0,-414.97,2006.26
251,11,5,WNTR,1769.0,-480.0,-1474.34,4244.45
252,12,5,SPNG,1552.0,-14.0,-2299.07,5196.49
252,12,5,SMMR,988.0,0.0,-1037.48,778.79
252,12,5,ATMN,-1928.0,-160.0,-1301.85,2008.66
252,12,5,WNTR,1469.0,-300.0,-1150.86,4010.92
253,13,5,SPNG,1552.0,0.0,-2780.19,5196.49
253,13,5,SMMR,1636.0,648.0,-1256.96,791.75
253,13,5,ATMN,-1928.0,0.0,-337.85,2008.66
253,13,5,WNTR,1469.0,0.0,-1150.86,4010.92
254,14,5,SPNG,1552.0,0.0,-2842.27,5196.49
254,14,5,SMMR,1366.0,-270.0,-803.64,635.61
254,14,5,ATMN,-1884.0,44.0,-397.75,1964.13
254,14,5,WNTR,1469.0,0.0,-1150.86,4010.92
255,15,5,SPNG,1418.0,-134.0,-1873.68,4967.16
255,15,5,SMMR,1366.0,0.0,-659.02,450.01
255,15,5,ATMN,-2043.0,-159.0,-863.98,1966.51
255,15,5,WNTR,2309.0,840.0,-1302.29,4031.92
256,16,5,SPNG,1524.0,106.0,-2179.54,4965.04
256,16,5,SMMR,1366.0,0.0,-631.70,450.01
256,16,5,ATMN,-1840.0,203.0,-778.13,1893.86
256,16,5,WNTR,2674.0,365.0,-1498.34,4041.04
257,17,5,SPNG,1631.0,107.0,-2208.95,4966.11
257,17,5,SMMR,1366.0,0.0,-409.30,243.49
257,17,5,ATMN,-1997.0,-157.0,-805.95,1890.72
257,17,5,WNTR,1839.0,-835.0,-570.71,3714.70
258,18,5,SPNG,1497.0,-134.0,-2012.50,4806.07
258,18,5,SMMR,1366.0,0.0,-368.32,243.49
258,18,5,ATMN,-1793.0,204.0,-651.90,1827.77
258,18,5,WNTR,2259.0,420.0,-699.65,3725.20
259,19,5,SPNG,1497.0,0.0,-1922.68,4806.07
259,19,5,SMMR,826.0,-540.0,-111.02,74.69
259,19,5,ATMN,-1589.0,204.0,-450.61,1777.06
259,19,5,WNTR,2521.0,262.0,-629.26,3731.75
260,20,5,SPNG,1497.0,0.0,-2363.83,4684.99
260,20,5,SMMR,826.0,0.0,-210.14,74.69
260,20,5,ATMN,-1589.0,0.0,-450.61,1777.06
260,20,5,WNTR,2178.0,-343.0,-543.65,3668.43
261,21,5,SPNG,1377.0,-120.0,-1444.53,4531.50
261,21,5,SMMR,610.0,-216.0,30.99,-57.16
261,21,5,ATMN,-1769.0,-180.0,-692.87,1779.76
261,21,5,WNTR,2178.0,0.0,-500.09,3668.43
262,22,5,SPNG,1377.0,0.0,-1598.62,4431.79
262,22,5,SMMR,70.0,-540.0,3.56,8.07
262,22,5,ATMN,-1589.0,180.0,-352.24,1749.76
262,22,5,WNTR,2546.0,368.0,-1101.67,3677.63
263,23,5,SPNG,1377.0,0.0,-1878.97,4314.07
263,23,5,SMMR,286.0,216.0,7.18,59.15
263,23,5,ATMN,-1749.0,-160.0,-632.08,1752.16
263,23,5,WNTR,2546.0,0.0,-439.71,3677.63
264,24,5,SPNG,1377.0,0.0,-1878.97,4314.07
264,24,5,SMMR,1042.0,756.0,-77.58,74.27
264,24,5,ATMN,-1569.0,180.0,-347.37,1713.21
264,24,5,WNTR,2546.0,0.0,-439.71,3677.63
265,25,5,SPNG,1377.0,0.0,-1878.97,4314.07
265,25,5,SMMR,286.0,-756.0,-4.13,37.42
265,25,5,ATMN,-1569.0,0.0,-347.37,1713.21
265,25,5,WNTR,2546.0,0.0,-465.17,3677.63
266,26,5,SPNG,1137.0,-240.0,-1096.68,4051.38
266,26,5,SMMR,826.0,540.0,-34.95,48.22
266,26,5,ATMN,-1569.0,0.0,-347.37,1713.21
266,26,5,WNTR,2546.0,0.0,-439.71,3677.63
267,27,5,SPNG,1257.0,120.0,-1569.54,4052.58
267,27,5,SMMR,826.0,0.0,-18.43,48.22
267,27,5,ATMN,-1749.0,-180.0,-550.05,1715.91
267,27,5,WNTR,3265.0,719.0,-566.21,3695.61
268,28,5,SPNG,1257.0,0.0,-1167.30,4052.58
268,28,5,SMMR,826.0,0.0,-39.96,54.37
268,28,5,ATMN,-1749.0,0.0,-480.09,1715.91
268,28,5,WNTR,3951.0,686.0,-615.52,3703.94
269,29,5,SPNG,1257.0,0.0,-1167.30,4052.58
269,29,5,SMMR,448.0,-378.0,50.01,66.86
269,29,5,ATMN,-1929.0,-180.0,-746.55,1718.61
269,29,5,WNTR,4604.0,653.0,-1573.97,3720.26
270,30,5,SPNG,1137.0,-120.0,-1271.90,3962.75
270,30,5,SMMR,178.0,-270.0,14.53,107.80
270,30,5,ATMN,-2088.0,-159.0,-796.26,1720.99
270,30,5,WNTR,5049.0,445.0,-1214.55,3711.36
271,31,5,SPNG,1017.0,-120.0,-985.11,3848.91
271,31,5,SMMR,-200.0,-378.0,-4.00,144.13
271,31,5,ATMN,-1883.0,205.0,-416.80,1671.52
271,31,5,WNTR,5651.0,602.0,-1832.72,3726.41
272,32,5,SPNG,1137.0,120.0,-1302.27,3850.11
272,32,5,SMMR,178.0,378.0,5.02,167.69
272,32,5,ATMN,-1883.0,0.0,-416.80,1671.52
272,32,5,WNTR,4509.0,-1142.0,-1281.99,3444.95
273,33,5,SPNG,1137.0,0.0,-1175.63,3743.87
273,33,5,SMMR,-200.0,-378.0,-13.68,182.05
273,33,5,ATMN,-1839.0,44.0,-1345.74,1648.17
273,33,5,WNTR,3427.0,-1082.0,-803.01,3246.29
274,34,5,SPNG,1017.0,-120.0,-1051.55,3632.99
274,34,5,SMMR,-470.0,-270.0,9.82,187.45
274,34,5,ATMN,-1717.0,122.0,-1056.66,1458.90
274,34,5,WNTR,3427.0,0.0,-734.47,3246.29
275,35,5,SPNG,1137.0,120.0,-905.75,3630.59
275,35,5,SMMR,-848.0,-378.0,-46.14,195.01
275,35,5,ATMN,-1537.0,180.0,-454.05,1374.23
275,35,5,WNTR,2916.0,-511.0,-624.95,3174.37
276,36,5,SPNG,1137.0,0.0,-837.53,3630.59
276,36,5,SMMR,-470.0,378.0,-11.47,224.12
276,36,5,ATMN,-1717.0,-180.0,-466.65,1376.93
276,36,5,WNTR,2419.0,-497.0,-470.05,3098.03
277,37,5,SPNG,1137.0,0.0,-859.91,3542.24
277,37,5,SMMR,-740.0,-270.0,-33.67,229.52
277,37,5,ATMN,-1717.0,0.0,-466.65,1376.93
277,37,5,WNTR,1931.0,-488.0,-201.44,3034.21
278,38,5,SPNG,1257.0,120.0,-831.23,3543.44
278,38,5,SMMR,-740.0,0.0,62.53,229.52
278,38,5,ATMN,-1694.0,23.0,-450.59,1348.98
278,38,5,WNTR,2305.0,374.0,-314.55,3043.56
279,39,5,SPNG,1257.0,0.0,-768.38,3543.44
279,39,5,SMMR,-1118.0,-378.0,-0.23,237.08
279,39,5,ATMN,-1874.0,-180.0,-795.11,1351.68
279,39,5,WNTR,2670.0,365.0,-467.98,3052.69
280,40,5,SPNG,1137.0,-120.0,-729.13,3489.28
280,40,5,SMMR,-1118.0,0.0,22.13,237.08
280,40,5,ATMN,-1874.0,0.0,-757.63,1351.68
280,40,5,WNTR,2676.0,6.0,-517.58,3029.93
