tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
61,1,2,SMMR,0,0,0.00,4050.86
61,1,2,ATMN,2481.0,0.0,198.48,-6491.10
61,1,2,WNTR,0,0,0.00,4823.32
62,2,2,SPNG,0,0,0.00,2363.44
62,2,2,SMMR,0,0,0.00,4050.86
62,2,2,ATMN,2481.0,0.0,-694.68,-6491.10
62,2,2,WNTR,0,0,0.00,4823.32
63,3,2,SPNG,0,0,0.00,2363.44
63,3,2,SMMR,0,0,0.00,4050.86
63,3,2,ATMN,2481.0,0.0,223.29,-6491.10
63,3,2,WNTR,0,0,0.00,4823.32
64,4,2,SPNG,0,0,0.00,2363.44
64,4,2,SMMR,0,0,0.00,4050.86
64,4,2,ATMN,2481.0,0.0,223.29,-6491.10
64,4,2,WNTR,0,0,0.00,4823.32
65,5,2,SPNG,0,0,0.00,2363.44
65,5,2,SMMR,0,0,0.00,4050.86
65,5,2,ATMN,2481.0,0.0,223.29,-6491.10
65,5,2,WNTR,0,0,0.00,4823.32
66,6,2,SPNG,0,0,0.00,2363.44
66,6,2,SMMR,0,0,0.00,4050.86
66,6,2,ATMN,2481.0,0.0,-421.77,-6491.10
66,6,2,WNTR,-5000.0,-5000.0,-555.00,4948.32
67,7,2,SPNG,0,0,0.00,2363.44
67,7,2,SMMR,-4500.0,-4500.0,-1053.00,4140.86
67,7,2,ATMN,-1156.0,-3637.0,-236.80,-6491.11
67,7,2,WNTR,-5000.0,0.0,-2305.00,4948.32
68,8,2,SPNG,2000.0,2000.0,-250.00,2383.44
68,8,2,SMMR,-4500.0,0.0,-738.00,4140.86
68,8,2,ATMN,-1156.0,0.0,-167.44,-6491.11
68,8,2,WNTR,2000.0,7000.0,-140.00,3160.82
69,9,2,SPNG,4000.0,2000.0,-1550.00,2403.44
69,9,2,SMMR,1618.0,6118.0,101.44,3734.04
69,9,2,ATMN,-556.0,600.0,-11.12,-6322.91
69,9,2,WNTR,5520.0,3520.0,-1358.40,3248.82
70,10,2,SPNG,4000.0,0.0,-1230.00,2403.44
70,10,2,SMMR,1618.0,0.0,-205.98,3734.04
70,10,2,ATMN,2444.0,3000.0,-1128.56,-6266.79
70,10,2,WNTR,881.0,-4639.0,47.50,3510.51
71,11,2,SPNG,1288.0,-2712.0,-357.42,1813.56
71,11,2,SMMR,1618.0,0.0,-173.62,3734.04
71,11,2,ATMN,707.0,-1737.0,-163.86,-6704.11
71,11,2,WNTR,-4119.0,-5000.0,-547.85,3700.62
72,12,2,SPNG,1288.0,0.0,-164.22,1813.56
72,12,2,SMMR,-2447.0,-4065.0,-67.40,3706.44
72,12,2,ATMN,-1029.0,-1736.0,-257.25,-6902.69
72,12,2,WNTR,1198.0,5317.0,-215.64,3425.19
73,13,2,SPNG,2688.0,1400.0,-451.78,1827.56
73,13,2,SMMR,-197.0,2250.0,-1.49,3824.47
73,13,2,ATMN,-1029.0,0.0,51.45,-6902.69
73,13,2,WNTR,2527.0,1329.0,-782.06,3458.41
74,14,2,SPNG,4494.0,1806.0,105.77,1818.53
74,14,2,SMMR,-4697.0,-4500.0,-493.13,3914.47
74,14,2,ATMN,-4029.0,-3000.0,-1007.67,-6857.69
74,14,2,WNTR,2527.0,0.0,-782.06,3458.41
75,15,2,SPNG,4494.0,0.0,105.77,1818.53
75,15,2,SMMR,-6312.0,-1615.0,-556.25,3946.77
75,15,2,ATMN,469.0,4498.0,-14.08,-6839.57
75,15,2,WNTR,-3483.0,-6010.0,-363.87,2902.41
76,16,2,SPNG,5662.0,1168.0,-513.81,1830.21
76,16,2,SMMR,-6312.0,0.0,-556.25,3946.77
76,16,2,ATMN,469.0,0.0,-14.08,-6839.57
76,16,2,WNTR,-7437.0,-3954.0,-1087.04,3001.26
77,17,2,SPNG,6237.0,575.0,-757.54,1835.96
77,17,2,SMMR,-6312.0,0.0,-493.13,3946.77
77,17,2,ATMN,4121.0,3652.0,-718.12,-6837.29
77,17,2,WNTR,-7437.0,0.0,-1087.04,3001.26
78,18,2,SPNG,6812.0,575.0,-2857.76,1841.71
78,18,2,SMMR,-895.0,5417.0,-78.87,3780.86
78,18,2,ATMN,1121.0,-3000.0,-49.61,-6226.07
78,18,2,WNTR,536.0,7973.0,-21.44,2329.79
79,19,2,SPNG,3566.0,-3246.0,-390.54,1048.00
79,19,2,SMMR,-895.0,0.0,-60.97,3780.86
79,19,2,ATMN,-2936.0,-4057.0,-259.04,-6013.05
79,19,2,WNTR,536.0,0.0,-48.24,2329.79
80,20,2,SPNG,3566.0,0.0,-390.54,1048.00
80,20,2,SMMR,-895.0,0.0,-60.97,3780.86
80,20,2,ATMN,-732.0,2204.0,-64.58,-5727.02
80,20,2,WNTR,536.0,0.0,-48.24,2329.79
81,21,2,SPNG,2026.0,-1540.0,-172.04,1268.77
81,21,2,SMMR,1355.0,2250.0,-13.55,3791.74
81,21,2,ATMN,-732.0,0.0,-137.78,-5727.02
81,21,2,WNTR,1784.0,1248.0,-32.86,2615.83
82,22,2,SPNG,2027.0,1.0,415.50,1268.78
82,22,2,SMMR,1355.0,0.0,0.00,3791.74
82,22,2,ATMN,-732.0,0.0,-34.56,-5495.44
82,22,2,WNTR,2920.0,1136.0,-266.46,2644.23
83,23,2,SPNG,3313.0,1286.0,-341.05,1281.64
83,23,2,SMMR,1355.0,0.0,-13.65,4034.74
83,23,2,ATMN,-732.0,0.0,-49.20,-5495.44
83,23,2,WNTR,2920.0,0.0,-266.46,2644.23
84,24,2,SPNG,3313.0,0.0,-672.35,1281.64
84,24,2,SMMR,1355.0,0.0,-13.65,4034.74
84,24,2,ATMN,-2232.0,-1500.0,37.56,-5472.94
84,24,2,WNTR,-3247.0,-6167.0,-368.26,2619.55
85,25,2,SPNG,1756.0,-1557.0,-219.60,1083.52
85,25,2,SMMR,1355.0,0.0,27.00,4034.74
85,25,2,ATMN,768.0,3000.0,0.96,-5167.55
85,25,2,WNTR,-7271.0,-4024.0,-916.91,2720.14
86,26,2,SPNG,4104.0,2348.0,-1932.41,1107.00
86,26,2,SMMR,5.0,-1350.0,-0.01,4349.70
86,26,2,ATMN,-1632.0,-2400.0,-21.96,-5076.82
86,26,2,WNTR,-7271.0,0.0,-553.36,2720.14
87,27,2,SPNG,4104.0,0.0,-1645.13,1107.00
87,27,2,SMMR,7056.0,7051.0,-359.77,4490.72
87,27,2,ATMN,3077.0,4709.0,0.09,-4860.99
87,27,2,WNTR,636.0,7907.0,-38.16,2644.11
88,28,2,SPNG,1584.0,-2520.0,-270.64,374.03
88,28,2,SMMR,7056.0,0.0,-359.77,4490.72
88,28,2,ATMN,1735.0,-1342.0,0.05,-4720.04
88,28,2,WNTR,636.0,0.0,-6.36,2644.11
89,29,2,SPNG,1584.0,0.0,632.24,374.03
89,29,2,SMMR,12243.0,5187.0,-942.87,4594.46
89,29,2,ATMN,-234.0,-1969.0,-7.02,-3864.58
89,29,2,WNTR,-3364.0,-4000.0,-85.92,2756.83
90,30,2,SPNG,711.0,-873.0,-179.84,1136.98
90,30,2,SMMR,6345.0,-5898.0,-488.65,4376.16
90,30,2,ATMN,-234.0,0.0,91.26,-3864.58
90,30,2,WNTR,2980.0,6344.0,-183.22,2900.63
91,31,2,SPNG,-585.0,-1296.0,-17.55,1055.42
91,31,2,SMMR,-5570.0,-11915.0,-374.36,4412.97
91,31,2,ATMN,-3234.0,-3000.0,-1230.72,-3903.58
91,31,2,WNTR,2980.0,0.0,-123.62,2900.63
92,32,2,SPNG,-328.0,257.0,-44.46,1315.94
92,32,2,SMMR,-5570.0,0.0,-374.36,4412.97
92,32,2,ATMN,-3234.0,0.0,-616.26,-3903.58
92,32,2,WNTR,-116.0,-3096.0,-2.32,2943.81
93,33,2,SPNG,-728.0,-400.0,-188.32,1902.44
93,33,2,SMMR,935.0,6505.0,0.00,4335.81
93,33,2,ATMN,442.0,3676.0,-30.94,-4184.72
93,33,2,WNTR,-3211.0,-3095.0,-106.00,3021.18
94,34,2,SPNG,-328.0,400.0,164.43,2062.97
94,34,2,SMMR,20450.0,19515.0,-1768.13,4205.71
94,34,2,ATMN,442.0,0.0,-26.52,-4184.72
94,34,2,WNTR,-3211.0,0.0,-106.00,3021.18
95,35,2,SPNG,-2328.0,-2000.0,-826.61,2052.97
95,35,2,SMMR,20450.0,0.0,-1768.13,4205.71
95,35,2,ATMN,-2558.0,-3000.0,-493.76,-4148.56
95,35,2,WNTR,-6440.0,-3229.0,-158.29,3101.91
96,36,2,SPNG,-2328.0,0.0,-1594.85,2052.97
96,36,2,SMMR,20450.0,0.0,-541.13,4205.71
96,36,2,ATMN,-5063.0,-2505.0,-1471.16,-4110.98
96,36,2,WNTR,-6440.0,0.0,-158.29,3101.91
97,37,2,SPNG,-328.0,2000.0,-83.66,932.82
97,37,2,SMMR,2450.0,-18000.0,-64.83,4575.41
97,37,2,ATMN,-5063.0,0.0,-1876.20,-4110.98
97,37,2,WNTR,-5449.0,991.0,-536.38,3472.41
98,38,2,SPNG,-328.0,0.0,-224.70,932.82
98,38,2,SMMR,2450.0,0.0,-64.83,4575.41
98,38,2,ATMN,-5063.0,0.0,-1673.68,-4110.98
98,38,2,WNTR,-5449.0,0.0,-590.87,3472.41
99,39,2,SPNG,0,328.0,0.00,829.48
99,39,2,SMMR,2450.0,0.0,-162.83,4575.41
99,39,2,ATMN,3593.0,8656.0,-106.54,-4781.52
99,39,2,WNTR,-449.0,5000.0,23.15,3405.23
100,40,2,SPNG,0,0,0.00,829.48
100,40,2,SMMR,-2450.0,-4900.0,-196.00,4559.58
100,40,2,ATMN,3593.0,0.0,-537.70,-4781.52
100,40,2,WNTR,0,449.0,0.00,3419.41
101,41,2,SPNG,0,0,0.00,829.48
101,41,2,SMMR,0,2450.0,0.00,4510.58
101,41,2,ATMN,-3593.0,-7186.0,-395.23,-5103.64
101,41,2,WNTR,0,0,0.00,3419.41
102,42,2,SPNG,0,0,0.00,829.48
102,42,2,SMMR,0,0,0.00,4510.58
102,42,2,ATMN,-3593.0,0.0,-395.23,-5103.64
102,42,2,WNTR,0,0,0.00,3419.41
103,43,2,SPNG,0,0,0.00,829.48
103,43,2,SMMR,0,0,0.00,4510.58
103,43,2,ATMN,-3593.0,0.0,-395.23,-5103.64
103,43,2,WNTR,0,0,0.00,3419.41
104,44,2,SPNG,0,0,0.00,829.48
104,44,2,SMMR,0,0,0.00,4510.58
104,44,2,ATMN,-3593.0,0.0,-395.23,-5103.64
104,44,2,WNTR,0,0,0.00,3419.41
105,45,2,SPNG,0,0,0.00,829.48
105,45,2,SMMR,0,0,0.00,4510.58
105,45,2,ATMN,-3593.0,0.0,646.74,-5103.64
105,45,2,WNTR,0,0,0.00,3419.41
106,46,2,SPNG,0,0,0.00,829.48
106,46,2,SMMR,0,0,0.00,4510.58
106,46,2,ATMN,-3593.0,0.0,-215.58,-5103.64
106,46,2,WNTR,0,0,0.00,3419.41
107,47,2,SPNG,0,0,0.00,829.48
107,47,2,SMMR,0,0,0.00,4510.58
107,47,2,ATMN,-3593.0,0.0,-215.58,-5103.64
107,47,2,WNTR,0,0,0.00,3419.41
108,48,2,SPNG,0,0,0.00,829.48
108,48,2,SMMR,0,0,0.00,4510.58
108,48,2,ATMN,-3593.0,0.0,431.16,-5103.64
108,48,2,WNTR,0,0,0.00,3419.41
109,49,2,SPNG,0,0,0.00,829.48
109,49,2,SMMR,0,0,0.00,4510.58
109,49,2,ATMN,-3593.0,0.0,0.00,-5103.64
109,49,2,WNTR,0,0,0.00,3419.41
110,50,2,SPNG,0,0,0.00,829.48
110,50,2,SMMR,0,0,0.00,4510.58
110,50,2,ATMN,-3593.0,0.0,0.00,-5103.64
110,50,2,WNTR,0,0,0.00,3419.41
111,51,2,SPNG,0,0,0.00,829.48
111,51,2,SMMR,0,0,0.00,4510.58
111,51,2,ATMN,-3593.0,0.0,-287.44,-5103.64
111,51,2,WNTR,0,0,0.00,3419.41
112,52,2,SPNG,0,0,0.00,829.48
112,52,2,SMMR,0,0,0.00,4510.58
112,52,2,ATMN,-3593.0,0.0,-970.11,-5103.64
112,52,2,WNTR,0,0,0.00,3419.41
113,53,2,SPNG,0,0,0.00,829.48
113,53,2,SMMR,0,0,0.00,4510.58
113,53,2,ATMN,-3593.0,0.0,-395.23,-5103.64
113,53,2,WNTR,0,0,0.00,3419.41
114,54,2,SPNG,0,0,0.00,829.48
114,54,2,SMMR,0,0,0.00,4510.58
114,54,2,ATMN,-3593.0,0.0,-431.16,-5103.64
114,54,2,WNTR,0,0,0.00,3419.41
115,55,2,SPNG,0,0,0.00,829.48
115,55,2,SMMR,0,0,0.00,4510.58
115,55,2,ATMN,-3593.0,0.0,-1149.76,-5103.64
115,55,2,WNTR,0,0,0.00,3419.41
116,56,2,SPNG,0,0,0.00,829.48
116,56,2,SMMR,0,0,0.00,4510.58
116,56,2,ATMN,-3593.0,0.0,682.67,-5103.64
116,56,2,WNTR,0,0,0.00,3419.41
117,57,2,SPNG,0,0,0.00,829.48
117,57,2,SMMR,0,0,0.00,4510.58
117,57,2,ATMN,-3593.0,0.0,682.67,-5103.64
117,57,2,WNTR,0,0,0.00,3419.41
118,58,2,SPNG,0,0,0.00,829.48
118,58,2,SMMR,0,0,0.00,4510.58
118,58,2,ATMN,-3593.0,0.0,-718.60,-5103.64
118,58,2,WNTR,0,0,0.00,3419.41
119,59,2,SPNG,0,0,0.00,829.48
119,59,2,SMMR,0,0,0.00,4510.58
119,59,2,ATMN,-3593.0,0.0,-1149.76,-5103.64
119,59,2,WNTR,0,0,0.00,3419.41
120,0,3,SPNG,0,0,0.00,829.48
120,0,3,SMMR,0,0,0.00,4510.58
120,0,3,ATMN,-3593.0,0.0,754.53,-5103.64
120,0,3,WNTR,0,0,0.00,3419.41
121,1,3,SPNG,0,0,0.00,829.48
121,1,3,SMMR,0,0,0.00,4510.58
121,1,3,ATMN,-3593.0,0.0,2191.73,-5103.64
121,1,3,WNTR,0,0,0.00,3419.41
122,2,3,SPNG,0,0,0.00,829.48
