tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
61,1,2,SMMR,1321.0,0.0,-45.64,768.35
61,1,2,ATMN,360.0,0.0,-79.20,1181.40
61,1,2,WNTR,-1859.0,0.0,356.80,1468.98
62,2,2,SPNG,1535.0,0.0,1623.80,1108.59
62,2,2,SMMR,1321.0,0.0,7.20,768.35
62,2,2,ATMN,360.0,0.0,-79.20,1181.40
62,2,2,WNTR,-1859.0,0.0,356.80,1468.98
63,3,2,SPNG,1535.0,0.0,1623.80,1108.59
63,3,2,SMMR,1321.0,0.0,-45.64,768.35
63,3,2,ATMN,360.0,0.0,-79.20,1181.40
63,3,2,WNTR,-1859.0,0.0,672.83,1468.98
64,4,2,SPNG,1535.0,0.0,794.90,1108.59
64,4,2,SMMR,1321.0,0.0,-124.90,768.35
64,4,2,ATMN,360.0,0.0,-205.20,1181.40
64,4,2,WNTR,-1859.0,0.0,895.91,1468.98
65,5,2,SPNG,1535.0,0.0,1286.10,1108.59
65,5,2,SMMR,1321.0,0.0,33.62,768.35
65,5,2,ATMN,360.0,0.0,-129.60,1181.40
65,5,2,WNTR,-1859.0,0.0,895.91,1468.98
66,6,2,SPNG,1535.0,0.0,1362.85,1108.59
66,6,2,SMMR,1321.0,0.0,46.83,768.35
66,6,2,ATMN,-240.0,-600.0,-4.80,1100.40
66,6,2,WNTR,-2859.0,-1000.0,820.14,1493.98
67,7,2,SPNG,1535.0,0.0,1362.85,1108.59
67,7,2,SMMR,2581.0,1260.0,-268.90,793.55
67,7,2,ATMN,360.0,600.0,-14.40,1126.20
67,7,2,WNTR,-59.0,2800.0,39.93,2649.20
68,8,2,SPNG,458.0,-1077.0,489.07,2195.84
68,8,2,SMMR,2581.0,0.0,-62.42,793.55
68,8,2,ATMN,360.0,0.0,-14.40,1126.20
68,8,2,WNTR,-59.0,0.0,39.93,2649.20
69,9,2,SPNG,-281.0,-739.0,-10.07,2698.09
69,9,2,SMMR,2581.0,0.0,-36.61,793.55
69,9,2,ATMN,960.0,600.0,-20.40,1135.20
69,9,2,WNTR,-59.0,0.0,39.93,2649.20
70,10,2,SPNG,279.0,560.0,-33.85,2732.96
70,10,2,SMMR,3350.0,769.0,-129.42,808.93
70,10,2,ATMN,960.0,0.0,-20.40,1135.20
70,10,2,WNTR,-1459.0,-1400.0,-507.08,2684.20
71,11,2,SPNG,-841.0,-1120.0,-112.53,2766.05
71,11,2,SMMR,3350.0,0.0,-28.92,808.93
71,11,2,ATMN,960.0,0.0,-20.40,1135.20
71,11,2,WNTR,-2859.0,-1400.0,-671.08,2701.20
72,12,2,SPNG,-1241.0,-400.0,-103.71,2758.05
72,12,2,SMMR,2302.0,-1048.0,-19.87,862.76
72,12,2,ATMN,960.0,0.0,25.95,1176.45
72,12,2,WNTR,-1204.0,1655.0,-186.29,2446.31
73,13,2,SPNG,-281.0,960.0,57.88,2925.54
73,13,2,SMMR,2302.0,0.0,3.15,862.76
73,13,2,ATMN,960.0,0.0,25.95,1176.45
73,13,2,WNTR,-2604.0,-1400.0,-386.77,2418.31
74,14,2,SPNG,-281.0,0.0,32.59,2925.54
74,14,2,SMMR,2302.0,0.0,3.15,862.76
74,14,2,ATMN,2160.0,1200.0,-26.85,1194.45
74,14,2,WNTR,-972.0,1632.0,-105.49,2291.31
75,15,2,SPNG,279.0,560.0,-29.46,2991.83
75,15,2,SMMR,4496.0,2194.0,-440.18,906.64
75,15,2,ATMN,783.0,-1377.0,13.76,1191.10
75,15,2,WNTR,428.0,1400.0,-26.24,2259.70
76,16,2,SPNG,279.0,0.0,-29.46,2991.83
76,16,2,SMMR,2431.0,-2065.0,-116.46,1014.22
76,16,2,ATMN,2244.0,1461.0,-31.66,1213.02
76,16,2,WNTR,-972.0,-1400.0,-73.20,2259.03
77,17,2,SPNG,-281.0,-560.0,-42.58,2987.50
77,17,2,SMMR,2431.0,0.0,-116.46,1014.22
77,17,2,ATMN,2244.0,0.0,-31.66,1213.02
77,17,2,WNTR,428.0,1400.0,-56.20,2240.26
78,18,2,SPNG,-281.0,0.0,-42.58,2987.50
78,18,2,SMMR,4606.0,2175.0,-524.79,1057.72
78,18,2,ATMN,307.0,-1937.0,41.72,1303.28
78,18,2,WNTR,428.0,0.0,-21.96,2240.26
79,19,2,SPNG,-681.0,-400.0,-76.63,2991.50
79,19,2,SMMR,3213.0,-1393.0,-288.23,1039.93
79,19,2,ATMN,307.0,0.0,41.72,1303.28
79,19,2,WNTR,1828.0,1400.0,-160.20,2275.26
80,20,2,SPNG,-121.0,560.0,-6.36,2975.69
80,20,2,SMMR,3213.0,0.0,-288.23,1039.93
80,20,2,ATMN,323.0,16.0,29.12,1303.52
80,20,2,WNTR,828.0,-1000.0,-39.44,2207.63
81,21,2,SPNG,439.0,560.0,-5.17,2987.03
81,21,2,SMMR,3213.0,0.0,193.72,1039.93
81,21,2,ATMN,-1357.0,-1680.0,-193.95,1370.76
81,21,2,WNTR,1828.0,1000.0,-84.28,2232.63
82,22,2,SPNG,-121.0,-560.0,-24.20,3033.70
82,22,2,SMMR,4689.0,1476.0,114.70,1069.45
82,22,2,ATMN,323.0,1680.0,35.53,1462.98
82,22,2,WNTR,428.0,-1400.0,27.35,2267.08
83,23,2,SPNG,-521.0,-400.0,-39.73,3037.70
83,23,2,SMMR,4689.0,0.0,114.70,1069.45
83,23,2,ATMN,323.0,0.0,35.53,1462.98
83,23,2,WNTR,428.0,0.0,27.35,2267.08
84,24,2,SPNG,439.0,960.0,-44.09,3032.88
84,24,2,SMMR,2971.0,-1718.0,-123.80,1146.59
84,24,2,ATMN,323.0,0.0,35.53,1462.98
84,24,2,WNTR,428.0,0.0,27.35,2267.08
85,25,2,SPNG,599.0,160.0,-56.89,3029.68
85,25,2,SMMR,5071.0,2100.0,-434.35,1188.59
85,25,2,ATMN,3480.0,3157.0,-424.12,1510.34
85,25,2,WNTR,428.0,0.0,27.35,2267.08
86,26,2,SPNG,39.0,-560.0,-0.19,3040.49
86,26,2,SMMR,5071.0,0.0,-282.22,1188.59
86,26,2,ATMN,1571.0,-1909.0,185.58,1622.65
86,26,2,WNTR,-1572.0,-2000.0,0.00,2357.26
87,27,2,SPNG,39.0,0.0,5.66,3040.49
87,27,2,SMMR,6874.0,1803.0,-620.77,1224.65
87,27,2,ATMN,1005.0,-566.0,124.68,1640.66
87,27,2,WNTR,1228.0,2800.0,-4.28,2474.43
88,28,2,SPNG,39.0,0.0,5.07,3129.88
88,28,2,SMMR,4796.0,-2078.0,-330.86,1202.70
88,28,2,ATMN,1005.0,0.0,54.33,1640.66
88,28,2,WNTR,1228.0,0.0,-133.95,2681.01
89,29,2,SPNG,39.0,0.0,8.58,3129.88
89,29,2,SMMR,4796.0,0.0,-139.02,1202.70
89,29,2,ATMN,165.0,-840.0,10.57,1741.87
89,29,2,WNTR,-1572.0,-2800.0,-125.48,2727.59
90,30,2,SPNG,439.0,400.0,-3.32,3121.88
90,30,2,SMMR,2764.0,-2032.0,-84.35,1315.87
90,30,2,ATMN,-435.0,-600.0,0.00,1774.64
90,30,2,WNTR,-1572.0,0.0,-46.88,2727.59
91,31,2,SPNG,-521.0,-960.0,-31.26,3182.77
91,31,2,SMMR,22.0,-2742.0,2.41,1581.03
91,31,2,ATMN,165.0,600.0,-0.37,1856.31
91,31,2,WNTR,-1572.0,0.0,-76.86,2906.68
92,32,2,SPNG,-121.0,400.0,6.05,3194.77
92,32,2,SMMR,1282.0,1260.0,-208.77,1606.23
92,32,2,ATMN,765.0,600.0,-116.62,1865.31
92,32,2,WNTR,1228.0,2800.0,-49.12,2993.91
93,33,2,SPNG,599.0,720.0,-15.49,3193.64
93,33,2,SMMR,1282.0,0.0,-119.03,1606.23
93,33,2,ATMN,1005.0,240.0,-121.42,1860.51
93,33,2,WNTR,-772.0,-2000.0,30.88,3003.03
94,34,2,SPNG,199.0,-400.0,10.77,3211.30
94,34,2,SMMR,1282.0,0.0,-210.24,1684.00
94,34,2,ATMN,1845.0,840.0,-125.92,1873.11
94,34,2,WNTR,-1572.0,-800.0,-204.92,3023.03
95,35,2,SPNG,199.0,0.0,-9.13,3211.30
95,35,2,SMMR,22.0,-1260.0,0.57,1700.57
95,35,2,ATMN,2445.0,600.0,-156.82,1882.11
95,35,2,WNTR,1228.0,2800.0,-4.28,3045.30
96,36,2,SPNG,-361.0,-560.0,-85.86,3229.66
96,36,2,SMMR,922.0,900.0,-17.65,1718.57
96,36,2,ATMN,2685.0,240.0,-415.72,1885.71
96,36,2,WNTR,1228.0,0.0,8.00,3045.30
97,37,2,SPNG,-921.0,-560.0,-259.93,3235.26
97,37,2,SMMR,-878.0,-1800.0,-17.56,1810.02
97,37,2,ATMN,2685.0,0.0,-469.42,1885.71
97,37,2,WNTR,-3572.0,-4800.0,100.28,3107.86
98,38,2,SPNG,-361.0,560.0,-46.15,3327.47
98,38,2,SMMR,-878.0,0.0,-8.78,1810.02
98,38,2,ATMN,3389.0,704.0,-853.98,1896.27
98,38,2,WNTR,-4372.0,-800.0,100.28,3127.86
99,39,2,SPNG,199.0,560.0,-49.71,3395.22
99,39,2,SMMR,382.0,1260.0,-38.86,1879.12
99,39,2,ATMN,4057.0,668.0,-954.20,1906.29
99,39,2,WNTR,-6610.0,-2238.0,-91.63,3183.82
100,40,2,SPNG,199.0,0.0,-29.81,3395.22
100,40,2,SMMR,-878.0,-1260.0,-27.92,1876.92
100,40,2,ATMN,4057.0,0.0,-873.06,1906.29
100,40,2,WNTR,-8372.0,-1762.0,-835.05,3227.86
101,41,2,SPNG,-361.0,-560.0,-42.54,3392.90
101,41,2,SMMR,-1778.0,-900.0,-45.92,1894.92
101,41,2,ATMN,2985.0,-1072.0,74.04,1786.61
101,41,2,WNTR,-4073.0,4299.0,1.05,3142.99
102,42,2,SPNG,39.0,400.0,-1.95,3415.73
102,42,2,SMMR,-2138.0,-360.0,-320.26,1902.12
102,42,2,ATMN,3619.0,634.0,-1072.27,1796.12
102,42,2,WNTR,-5152.0,-1079.0,-518.78,3169.96
103,43,2,SPNG,39.0,0.0,-0.39,3415.73
103,43,2,SMMR,-2138.0,0.0,-60.05,1960.33
103,43,2,ATMN,3100.0,-519.0,76.90,1744.21
103,43,2,WNTR,-3823.0,1329.0,226.72,3222.20
104,44,2,SPNG,-1081.0,-1120.0,-233.61,3411.30
104,44,2,SMMR,-2138.0,0.0,-252.47,1960.33
104,44,2,ATMN,3783.0,683.0,-1036.54,1754.46
104,44,2,WNTR,-4030.0,-207.0,301.37,3228.31
105,45,2,SPNG,-521.0,560.0,33.29,3348.68
105,45,2,SMMR,-706.0,1432.0,-19.83,2032.62
105,45,2,ATMN,3783.0,0.0,-582.58,1754.46
105,45,2,WNTR,-4030.0,0.0,301.37,3228.31
106,46,2,SPNG,-521.0,0.0,48.92,3348.68
106,46,2,SMMR,-706.0,0.0,8.41,2032.62
106,46,2,ATMN,4431.0,648.0,-1007.17,1764.18
106,46,2,WNTR,-2739.0,1291.0,99.04,3467.92
107,47,2,SPNG,-361.0,160.0,-10.83,3476.80
107,47,2,SMMR,-1066.0,-360.0,-44.84,2136.97
107,47,2,ATMN,4431.0,0.0,-1007.17,1764.18
107,47,2,WNTR,-2739.0,0.0,-366.59,3467.92
108,48,2,SPNG,-521.0,-160.0,174.72,3478.40
108,48,2,SMMR,-706.0,360.0,47.97,2175.82
108,48,2,ATMN,4431.0,0.0,-1140.10,1764.18
108,48,2,WNTR,-2739.0,0.0,71.65,3467.92
109,49,2,SPNG,-521.0,0.0,174.72,3478.40
109,49,2,SMMR,-706.0,0.0,47.97,2175.82
109,49,2,ATMN,4431.0,0.0,-1140.10,1764.18
109,49,2,WNTR,-2739.0,0.0,71.65,3467.92
110,50,2,SPNG,-521.0,0.0,-49.31,3478.40
110,50,2,SMMR,-706.0,0.0,47.97,2175.82
110,50,2,ATMN,4431.0,0.0,-1184.41,1764.18
110,50,2,WNTR,-2739.0,0.0,-229.64,3467.92
111,51,2,SPNG,-521.0,0.0,-49.31,3478.40
111,51,2,SMMR,-706.0,0.0,47.97,2175.82
111,51,2,ATMN,3374.0,-1057.0,-24.63,1710.40
111,51,2,WNTR,-2739.0,0.0,-366.59,3467.92
112,52,2,SPNG,-521.0,0.0,80.94,3478.40
112,52,2,SMMR,-706.0,0.0,47.97,2175.82
112,52,2,ATMN,3374.0,0.0,-699.43,1710.40
112,52,2,WNTR,-2739.0,0.0,16.87,3467.92
113,53,2,SPNG,-521.0,0.0,-59.73,3478.40
113,53,2,SMMR,-706.0,0.0,-29.69,2175.82
113,53,2,ATMN,3374.0,0.0,144.07,1710.40
113,53,2,WNTR,-2739.0,0.0,126.43,3467.92
114,54,2,SPNG,-521.0,0.0,-23.26,3478.40
114,54,2,SMMR,-706.0,0.0,-29.69,2175.82
114,54,2,ATMN,3374.0,0.0,-834.39,1710.40
114,54,2,WNTR,-2739.0,0.0,126.43,3467.92
115,55,2,SPNG,-521.0,0.0,-23.26,3478.40
115,55,2,SMMR,-706.0,0.0,-72.05,2175.82
115,55,2,ATMN,3374.0,0.0,-1171.79,1710.40
115,55,2,WNTR,-2739.0,0.0,126.43,3467.92
116,56,2,SPNG,-521.0,0.0,153.88,3478.40
116,56,2,SMMR,-706.0,0.0,-86.17,2175.82
116,56,2,ATMN,3374.0,0.0,-260.81,1710.40
116,56,2,WNTR,-2739.0,0.0,99.04,3467.92
117,57,2,SPNG,-521.0,0.0,-49.31,3478.40
117,57,2,SMMR,-706.0,0.0,-86.17,2175.82
117,57,2,ATMN,3374.0,0.0,76.59,1710.40
117,57,2,WNTR,-2739.0,0.0,153.82,3467.92
118,58,2,SPNG,-521.0,0.0,96.57,3478.40
118,58,2,SMMR,-706.0,0.0,-86.17,2175.82
118,58,2,ATMN,3374.0,0.0,-868.13,1710.40
118,58,2,WNTR,-2739.0,0.0,-65.30,3467.92
119,59,2,SPNG,-521.0,0.0,-158.72,3478.40
119,59,2,SMMR,-706.0,0.0,-86.17,2175.82
