tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
60,0,2,SMMR,-1214.0,0.0,-9.01,368.36
60,0,2,ATMN,-17.0,0.0,6.80,1301.52
60,0,2,WNTR,-4095.0,0.0,-548.67,2071.22
61,1,2,SPNG,-1185.0,0.0,-1084.90,465.61
61,1,2,SMMR,-1214.0,0.0,537.29,368.36
61,1,2,ATMN,-17.0,0.0,-7.82,1301.52
61,1,2,WNTR,-4095.0,0.0,2194.98,2071.22
62,2,2,SPNG,-1185.0,0.0,-539.80,465.61
62,2,2,SMMR,-1214.0,0.0,622.27,368.36
62,2,2,ATMN,-17.0,0.0,-3.91,1301.52
62,2,2,WNTR,-4095.0,0.0,2563.53,2071.22
63,3,2,SPNG,-1185.0,0.0,-527.95,465.61
63,3,2,SMMR,-1214.0,0.0,719.39,368.36
63,3,2,ATMN,-17.0,0.0,-3.06,1301.52
63,3,2,WNTR,-4095.0,0.0,1498.83,2071.22
64,4,2,SPNG,-1185.0,0.0,-527.95,465.61
64,4,2,SMMR,-1214.0,0.0,719.39,368.36
64,4,2,ATMN,-17.0,0.0,0.51,1301.52
64,4,2,WNTR,-4095.0,0.0,1253.13,2071.22
65,5,2,SPNG,-1185.0,0.0,1000.70,465.61
65,5,2,SMMR,-1214.0,0.0,719.39,368.36
65,5,2,ATMN,-17.0,0.0,4.42,1301.52
65,5,2,WNTR,-4095.0,0.0,1621.68,2071.22
66,6,2,SPNG,-1185.0,0.0,100.10,465.61
66,6,2,SMMR,46.0,1260.0,-1.38,1171.81
66,6,2,ATMN,-17.0,0.0,5.27,1301.52
66,6,2,WNTR,-3407.0,688.0,775.63,2801.11
67,7,2,SPNG,-785.0,400.0,50.61,539.40
67,7,2,SMMR,46.0,0.0,-1.84,1171.81
67,7,2,ATMN,823.0,840.0,-48.01,1319.72
67,7,2,WNTR,-4539.0,-1132.0,-68.45,2829.41
68,8,2,SPNG,-1345.0,-560.0,-317.99,545.00
68,8,2,SMMR,-1214.0,-1260.0,-86.32,1197.47
68,8,2,ATMN,583.0,-240.0,17.49,1368.74
68,8,2,WNTR,-2733.0,1806.0,970.00,3236.90
69,9,2,SPNG,-1905.0,-560.0,-603.09,545.80
69,9,2,SMMR,46.0,1260.0,-2.76,1218.61
69,9,2,ATMN,-257.0,-840.0,-80.18,1451.31
69,9,2,WNTR,-2733.0,0.0,560.05,3236.90
70,10,2,SPNG,-1345.0,560.0,-250.95,550.11
70,10,2,SMMR,46.0,0.0,-1.84,1218.61
70,10,2,ATMN,583.0,840.0,-7.89,1489.10
70,10,2,WNTR,-1090.0,1643.0,266.96,3739.05
71,11,2,SPNG,-1829.0,-484.0,-302.81,544.57
71,11,2,SMMR,-1214.0,-1260.0,22.94,1244.27
71,11,2,ATMN,583.0,0.0,-141.98,1489.10
71,11,2,WNTR,-2490.0,-1400.0,147.36,3774.05
72,12,2,SPNG,-1829.0,0.0,-302.81,544.57
72,12,2,SMMR,46.0,1260.0,-1.84,1313.97
72,12,2,ATMN,583.0,0.0,100.08,1497.77
72,12,2,WNTR,-2490.0,0.0,222.06,3774.05
73,13,2,SPNG,-1829.0,0.0,-723.48,544.57
73,13,2,SMMR,-1214.0,-1260.0,-49.90,1340.55
73,13,2,ATMN,1423.0,840.0,273.77,1480.97
73,13,2,WNTR,-3694.0,-1204.0,-289.04,3804.15
74,14,2,SPNG,-1536.0,293.0,-136.28,568.64
74,14,2,SMMR,-1214.0,0.0,47.22,1340.55
74,14,2,ATMN,1423.0,0.0,273.77,1480.97
74,14,2,WNTR,-3694.0,0.0,-67.40,3804.15
75,15,2,SPNG,-1675.0,-139.0,-782.58,570.03
75,15,2,SMMR,46.0,1260.0,-4.60,1362.57
75,15,2,ATMN,2263.0,840.0,-385.25,1485.17
75,15,2,WNTR,-4804.0,-1110.0,-253.22,3831.90
76,16,2,SPNG,-1019.0,656.0,-129.63,524.04
76,16,2,SMMR,46.0,0.0,-4.60,1362.57
76,16,2,ATMN,2263.0,0.0,-91.06,1485.17
76,16,2,WNTR,-2975.0,1829.0,170.44,3900.11
77,17,2,SPNG,-1493.0,-474.0,-595.97,528.78
77,17,2,SMMR,46.0,0.0,2.58,1449.07
77,17,2,ATMN,1293.0,-970.0,25.55,1585.40
77,17,2,WNTR,-3997.0,-1022.0,-282.01,3925.66
78,18,2,SPNG,-1040.0,453.0,125.66,574.45
78,18,2,SMMR,-314.0,-360.0,-15.70,1460.23
78,18,2,ATMN,2018.0,725.0,-140.54,1596.28
78,18,2,WNTR,-2240.0,1757.0,-23.64,4026.33
79,19,2,SPNG,-859.0,181.0,-86.21,703.74
79,19,2,SMMR,-314.0,0.0,-12.56,1460.23
79,19,2,ATMN,2018.0,0.0,-39.64,1596.28
79,19,2,WNTR,-3326.0,-1086.0,15.82,4053.48
80,20,2,SPNG,-859.0,0.0,-8.90,703.74
80,20,2,SMMR,-314.0,0.0,-17.93,1575.48
80,20,2,ATMN,2858.0,840.0,24.72,1608.88
80,20,2,WNTR,-4139.0,-813.0,-25.57,4073.81
81,21,2,SPNG,-459.0,400.0,-4.76,743.60
81,21,2,SMMR,946.0,1260.0,-178.40,1592.17
81,21,2,ATMN,2912.0,54.0,-120.49,1683.90
81,21,2,WNTR,-4139.0,0.0,15.82,4073.81
82,22,2,SPNG,-1019.0,-560.0,-25.22,798.50
82,22,2,SMMR,-314.0,-1260.0,-25.12,1572.79
82,22,2,ATMN,1948.0,-964.0,-2.68,1581.99
82,22,2,WNTR,-5675.0,-1536.0,-40.93,4112.21
83,23,2,SPNG,-859.0,160.0,30.28,831.34
83,23,2,SMMR,586.0,900.0,-5.86,1584.51
83,23,2,ATMN,981.0,-967.0,47.70,1671.14
83,23,2,WNTR,-3146.0,2529.0,71.69,4233.06
84,24,2,SPNG,-859.0,0.0,-6.09,964.17
84,24,2,SMMR,946.0,360.0,-168.94,1591.71
84,24,2,ATMN,1721.0,740.0,-19.97,1682.24
84,24,2,WNTR,-4089.0,-943.0,28.37,4585.12
85,25,2,SPNG,-859.0,0.0,71.22,964.17
85,25,2,SMMR,946.0,0.0,-197.32,1591.71
85,25,2,ATMN,881.0,-840.0,-19.03,1745.09
85,25,2,WNTR,-6894.0,-2805.0,-576.07,4619.20
86,26,2,SPNG,-1979.0,-1120.0,-563.62,975.37
86,26,2,SMMR,-314.0,-1260.0,-18.84,1458.81
86,26,2,ATMN,1721.0,840.0,-304.40,1757.69
86,26,2,WNTR,-6894.0,0.0,-93.49,4619.20
87,27,2,SPNG,-1979.0,0.0,-143.15,1031.88
87,27,2,SMMR,-314.0,0.0,-18.84,1458.81
87,27,2,ATMN,881.0,-840.0,46.80,1796.92
87,27,2,WNTR,-4578.0,2316.0,-495.76,4781.42
88,28,2,SPNG,-1979.0,0.0,232.86,1031.88
88,28,2,SMMR,-1214.0,-900.0,-30.98,1476.81
88,28,2,ATMN,1481.0,600.0,143.33,1805.92
88,28,2,WNTR,-3040.0,1538.0,-508.89,4850.03
89,29,2,SPNG,-1675.0,304.0,19.62,1172.66
89,29,2,SMMR,-2474.0,-1260.0,-353.94,1502.01
89,29,2,ATMN,1721.0,240.0,-63.19,1809.52
89,29,2,WNTR,-3040.0,0.0,-174.49,4850.03
90,30,2,SPNG,-1693.0,-18.0,-76.85,1219.93
90,30,2,SMMR,-2474.0,0.0,-180.76,1502.01
90,30,2,ATMN,1481.0,-240.0,-99.56,1874.25
90,30,2,WNTR,-1602.0,1438.0,-146.27,4288.12
91,31,2,SPNG,-1693.0,0.0,-330.80,1219.93
91,31,2,SMMR,-2100.0,374.0,-208.43,1520.84
91,31,2,ATMN,2203.0,722.0,-134.27,1885.08
91,31,2,WNTR,-202.0,1400.0,1.76,4272.29
92,32,2,SPNG,-1239.0,454.0,-155.36,1167.54
92,32,2,SMMR,-2100.0,0.0,64.57,1520.84
92,32,2,ATMN,1363.0,-840.0,107.75,1920.88
92,32,2,WNTR,-202.0,0.0,-6.32,4272.29
93,33,2,SPNG,-839.0,400.0,-4.53,1153.39
93,33,2,SMMR,-1783.0,317.0,-118.66,1660.19
93,33,2,ATMN,1363.0,0.0,284.94,1920.88
93,33,2,WNTR,-202.0,0.0,-6.32,4272.29
94,34,2,SPNG,-1399.0,-560.0,-238.34,1158.99
94,34,2,SMMR,-1783.0,0.0,220.11,1660.19
94,34,2,ATMN,2203.0,840.0,-239.41,1933.48
94,34,2,WNTR,198.0,400.0,3.96,4366.07
95,35,2,SPNG,-999.0,400.0,-150.21,1146.84
95,35,2,SMMR,-3043.0,-1260.0,-110.34,1634.99
95,35,2,ATMN,2203.0,0.0,-242.92,2120.59
95,35,2,WNTR,198.0,0.0,-12.38,4510.55
96,36,2,SPNG,-839.0,160.0,83.60,1149.98
96,36,2,SMMR,-3043.0,0.0,-110.34,1634.99
96,36,2,ATMN,1363.0,-840.0,449.42,2268.57
96,36,2,WNTR,-1202.0,-1400.0,-152.28,4515.17
97,37,2,SPNG,-839.0,0.0,-113.60,1265.78
97,37,2,SMMR,-3043.0,0.0,-79.91,1634.99
97,37,2,ATMN,2091.0,728.0,-441.39,2279.49
97,37,2,WNTR,-1202.0,0.0,-92.18,4515.17
98,38,2,SPNG,-279.0,560.0,-37.78,1261.16
98,38,2,SMMR,-33.0,3010.0,-0.87,1715.05
98,38,2,ATMN,1405.0,-686.0,-310.63,2172.41
98,38,2,WNTR,198.0,1400.0,-13.86,4498.09
99,39,2,SPNG,-279.0,0.0,20.81,1261.16
99,39,2,SMMR,-2553.0,-2520.0,-112.80,1765.45
99,39,2,ATMN,291.0,-1114.0,-6.14,2052.09
99,39,2,WNTR,198.0,0.0,-13.86,4498.09
100,40,2,SPNG,-279.0,0.0,20.81,1261.16
100,40,2,SMMR,-4712.0,-2159.0,-687.49,1808.63
100,40,2,ATMN,891.0,600.0,-13.97,2061.09
100,40,2,WNTR,1598.0,1400.0,-151.66,4533.09
101,41,2,SPNG,-279.0,0.0,20.81,1261.16
101,41,2,SMMR,661.0,5373.0,-39.66,1720.46
101,41,2,ATMN,891.0,0.0,-13.97,2061.09
101,41,2,WNTR,598.0,-1000.0,-32.83,4533.18
102,42,2,SPNG,-839.0,-560.0,-229.68,1266.76
102,42,2,SMMR,1921.0,1260.0,106.17,1695.26
102,42,2,ATMN,1696.0,805.0,-258.68,2070.62
102,42,2,WNTR,-402.0,-1000.0,-8.04,4549.27
103,43,2,SPNG,-839.0,0.0,-246.46,1266.76
103,43,2,SMMR,11.0,-1910.0,0.94,1855.92
103,43,2,ATMN,891.0,-805.0,77.94,2009.77
103,43,2,WNTR,-1402.0,-1000.0,-26.08,4574.27
104,44,2,SPNG,-279.0,560.0,-48.48,1160.66
104,44,2,SMMR,1407.0,1396.0,-28.14,1896.57
104,44,2,ATMN,891.0,0.0,209.76,2141.53
104,44,2,WNTR,-2.0,1400.0,-0.04,4633.23
105,45,2,SPNG,281.0,560.0,-67.87,1173.58
105,45,2,SMMR,2127.0,720.0,-368.46,1910.97
105,45,2,ATMN,1731.0,840.0,-543.66,2154.13
105,45,2,WNTR,-1002.0,-1000.0,-30.04,4613.23
106,46,2,SPNG,281.0,0.0,-28.53,1173.58
106,46,2,SMMR,696.0,-1431.0,-44.01,1804.14
106,46,2,ATMN,1731.0,0.0,-543.66,2154.13
106,46,2,WNTR,398.0,1400.0,-3.98,4688.37
107,47,2,SPNG,441.0,160.0,56.22,1214.18
107,47,2,SMMR,696.0,0.0,-44.01,1804.14
107,47,2,ATMN,1731.0,0.0,298.21,2073.24
107,47,2,WNTR,-2.0,-400.0,0.02,4730.21
108,48,2,SPNG,281.0,-160.0,41.44,1237.78
108,48,2,SMMR,696.0,0.0,-64.89,1804.14
108,48,2,ATMN,1731.0,0.0,-255.71,2073.24
108,48,2,WNTR,-2.0,0.0,0.16,4730.21
109,49,2,SPNG,281.0,0.0,41.44,1237.78
109,49,2,SMMR,696.0,0.0,39.51,1804.14
109,49,2,ATMN,1731.0,0.0,-255.71,2073.24
109,49,2,WNTR,-2.0,0.0,-0.20,4730.21
110,50,2,SPNG,281.0,0.0,-62.53,1237.78
110,50,2,SMMR,696.0,0.0,-37.05,1804.14
110,50,2,ATMN,1731.0,0.0,-255.71,2073.24
110,50,2,WNTR,-2.0,0.0,-0.20,4730.21
111,51,2,SPNG,281.0,0.0,41.44,1237.78
111,51,2,SMMR,696.0,0.0,-37.05,1804.14
111,51,2,ATMN,1731.0,0.0,-567.29,2073.24
111,51,2,WNTR,-2.0,0.0,-0.20,4730.21
112,52,2,SPNG,281.0,0.0,-28.81,1237.78
112,52,2,SMMR,696.0,0.0,-37.05,1804.14
112,52,2,ATMN,1731.0,0.0,-82.61,2073.24
112,52,2,WNTR,-2.0,0.0,-0.20,4730.21
113,53,2,SPNG,281.0,0.0,52.68,1237.78
113,53,2,SMMR,696.0,0.0,81.27,1804.14
113,53,2,ATMN,1731.0,0.0,-82.61,2073.24
113,53,2,WNTR,-2.0,0.0,0.06,4730.21
114,54,2,SPNG,281.0,0.0,-59.72,1237.78
114,54,2,SMMR,696.0,0.0,53.43,1804.14
114,54,2,ATMN,1731.0,0.0,-567.29,2073.24
114,54,2,WNTR,-2.0,0.0,0.08,4730.21
115,55,2,SPNG,281.0,0.0,24.58,1237.78
115,55,2,SMMR,696.0,0.0,-37.05,1804.14
115,55,2,ATMN,1731.0,0.0,-584.60,2073.24
115,55,2,WNTR,-2.0,0.0,-0.34,4730.21
116,56,2,SPNG,281.0,0.0,-14.76,1237.78
116,56,2,SMMR,696.0,0.0,-57.93,1804.14
116,56,2,ATMN,1731.0,0.0,-619.22,2073.24
116,56,2,WNTR,-2.0,0.0,0.00,4730.21
117,57,2,SPNG,281.0,0.0,-14.76,1237.78
117,57,2,SMMR,696.0,0.0,-57.93,1804.14
117,57,2,ATMN,1731.0,0.0,21.25,2073.24
117,57,2,WNTR,-2.0,0.0,-0.34,4730.21
118,58,2,SPNG,281.0,0.0,21.77,1237.78
118,58,2,SMMR,696.0,0.0,-57.93,1804.14
