tick,second_in_day,day,ticker,position,position_change,unrealized_pnl,realized_pnl
0,0,1,SPNG,0,0,0.00,0.00
0,0,1,SMMR,0,0,0.00,0.00
0,0,1,ATMN,0,0,0.00,0.00
0,0,1,WNTR,0,0,0.00,0.00
1,1,1,SPNG,0,0,0.00,0.00
1,1,1,SMMR,0,0,0.00,0.00
1,1,1,ATMN,0,0,0.00,0.00
1,1,1,WNTR,0,0,0.00,0.00
2,2,1,SPNG,0,0,0.00,0.00
2,2,1,SMMR,0,0,0.00,0.00
2,2,1,ATMN,0,0,0.00,0.00
2,2,1,WNTR,0,0,0.00,0.00
3,3,1,SPNG,0,0,0.00,0.00
3,3,1,SMMR,0,0,0.00,0.00
3,3,1,ATMN,0,0,0.00,0.00
3,3,1,WNTR,0,0,0.00,0.00
4,4,1,SPNG,0,0,0.00,0.00
4,4,1,SMMR,0,0,0.00,0.00
4,4,1,ATMN,0,0,0.00,0.00
4,4,1,WNTR,0,0,0.00,0.00
5,5,1,SPNG,0,0,0.00,0.00
5,5,1,SMMR,0,0,0.00,0.00
5,5,1,ATMN,0,0,0.00,0.00
5,5,1,WNTR,0,0,0.00,0.00
6,6,1,SPNG,0,0,0.00,0.00
6,6,1,SMMR,-9000.0,-9000.0,-225.00,0.00
6,6,1,ATMN,0,0,0.00,0.00
6,6,1,WNTR,0,0,0.00,0.00
7,7,1,SPNG,-2000.0,-2000.0,-20.00,-40.00
7,7,1,SMMR,-9000.0,0.0,-405.00,0.00
7,7,1,ATMN,0,0,0.00,0.00
7,7,1,WNTR,-10000.0,-10000.0,-730.00,250.00
8,8,1,SPNG,-2000.0,0.0,-140.00,-40.00
8,8,1,SMMR,15730.0,24730.0,-1411.18,960.60
8,8,1,ATMN,0,0,0.00,0.00
8,8,1,WNTR,-1800.0,8200.0,-41.40,430.40
9,9,1,SPNG,319.0,2319.0,-79.75,43.99
9,9,1,SMMR,15730.0,0.0,-1411.18,960.60
9,9,1,ATMN,3000.0,3000.0,-450.00,45.00
9,9,1,WNTR,-5111.0,-3311.0,-182.75,622.89
10,10,1,SPNG,2239.0,1920.0,-233.35,5.59
10,10,1,SMMR,15730.0,0.0,-2669.58,960.60
10,10,1,ATMN,3000.0,0.0,-240.00,45.00
10,10,1,WNTR,-5111.0,0.0,-336.08,622.89
11,11,1,SPNG,2719.0,480.0,-598.03,-4.01
11,11,1,SMMR,15730.0,0.0,-2669.58,960.60
11,11,1,ATMN,3600.0,600.0,-339.00,129.00
11,11,1,WNTR,6159.0,11270.0,-80.92,773.00
12,12,1,SPNG,2719.0,0.0,-598.03,-4.01
12,12,1,SMMR,-2270.0,-18000.0,-204.30,-311.28
12,12,1,ATMN,3600.0,0.0,-51.00,129.00
12,12,1,WNTR,8976.0,2817.0,-709.24,843.43
13,13,1,SPNG,3992.0,1273.0,-607.18,-29.47
13,13,1,SMMR,-2270.0,0.0,-136.20,-311.28
13,13,1,ATMN,600.0,-3000.0,-8.50,410.50
13,13,1,WNTR,8976.0,0.0,-439.96,843.43
14,14,1,SPNG,3992.0,0.0,-287.82,-29.47
14,14,1,SMMR,-2270.0,0.0,-136.20,-311.28
14,14,1,ATMN,3000.0,2400.0,-161.50,446.50
14,14,1,WNTR,-3817.0,-12793.0,397.26,1324.54
16,16,1,SPNG,2072.0,-1920.0,-312.62,-128.97
16,16,1,SMMR,2131.0,4401.0,-87.08,-268.66
16,16,1,ATMN,-924.0,-3924.0,-134.92,495.00
16,16,1,WNTR,-3817.0,0.0,-175.29,1324.54
17,17,1,SPNG,1513.0,-559.0,-213.15,-112.69
17,17,1,SMMR,2131.0,0.0,-193.63,-268.66
17,17,1,ATMN,228.0,1152.0,6.84,636.08
17,17,1,WNTR,-7670.0,-3853.0,-734.01,1334.19
18,18,1,SPNG,2633.0,1120.0,-520.44,-101.49
18,18,1,SMMR,2131.0,0.0,-87.08,-268.66
18,18,1,ATMN,228.0,0.0,18.24,636.08
18,18,1,WNTR,-7670.0,0.0,-734.01,1334.19
19,19,1,SPNG,220.0,-2413.0,-14.89,-313.06
19,19,1,SMMR,5270.0,3139.0,-221.64,-205.88
19,19,1,ATMN,3228.0,3000.0,-212.28,681.08
19,19,1,WNTR,-3636.0,4034.0,233.80,1815.45
20,20,1,SPNG,1503.0,1283.0,-96.87,-300.23
20,20,1,SMMR,3019.0,-2251.0,-122.71,30.75
20,20,1,ATMN,6228.0,3000.0,-274.56,726.08
20,20,1,WNTR,-4985.0,-1349.0,134.10,1849.18
21,21,1,SPNG,-196.0,-1699.0,0.00,-52.99
21,21,1,SMMR,3019.0,0.0,-122.71,30.75
21,21,1,ATMN,6228.0,0.0,-150.00,726.08
21,21,1,WNTR,2008.0,6993.0,-32.28,2337.41
22,22,1,SPNG,-196.0,0.0,-35.28,275.13
22,22,1,SMMR,-725.0,-3744.0,-41.29,413.67
22,22,1,ATMN,8141.0,1913.0,-1327.19,754.77
22,22,1,WNTR,256.0,-1752.0,3.56,2493.21
23,23,1,SPNG,-196.0,0.0,5.88,275.13
23,23,1,SMMR,-3364.0,-2639.0,-247.03,726.64
23,23,1,ATMN,8141.0,0.0,-1490.01,754.77
23,23,1,WNTR,-9744.0,-10000.0,-806.96,2751.89
24,24,1,SPNG,1591.0,1787.0,-747.29,314.56
24,24,1,SMMR,-3364.0,0.0,-247.03,726.64
24,24,1,ATMN,3049.0,-5092.0,-222.65,321.81
24,24,1,WNTR,-9744.0,0.0,-806.96,2751.89
25,25,1,SPNG,1591.0,0.0,-524.55,314.56
25,25,1,SMMR,2346.0,5710.0,-215.48,692.87
25,25,1,ATMN,3049.0,0.0,-222.65,321.81
25,25,1,WNTR,-848.0,8896.0,-70.23,2540.02
26,26,1,SPNG,-409.0,-2000.0,-192.77,-29.07
26,26,1,SMMR,-2997.0,-5343.0,-321.39,534.75
26,26,1,ATMN,3049.0,0.0,-222.65,321.81
26,26,1,WNTR,-4848.0,-4000.0,-143.71,2640.02
27,27,1,SPNG,-409.0,0.0,-192.77,-29.07
27,27,1,SMMR,-2997.0,0.0,-111.60,534.75
27,27,1,ATMN,-734.0,-3783.0,7.34,313.45
27,27,1,WNTR,-6592.0,-1744.0,-476.35,2901.46
28,28,1,SPNG,1351.0,1760.0,-425.33,-179.70
28,28,1,SMMR,-4788.0,-1791.0,79.92,570.57
28,28,1,ATMN,-3761.0,-3027.0,-131.98,358.86
28,28,1,WNTR,-6592.0,0.0,-476.35,2901.46
29,29,1,SPNG,-649.0,-2000.0,-151.68,-518.95
29,29,1,SMMR,-4788.0,0.0,79.92,570.57
29,29,1,ATMN,-4517.0,-756.0,-244.81,370.19
29,29,1,WNTR,-2276.0,4316.0,-71.52,3461.43
30,30,1,SPNG,1351.0,2000.0,114.04,-365.07
30,30,1,SMMR,-4788.0,0.0,-63.72,570.57
30,30,1,ATMN,-6790.0,-2273.0,-1206.82,404.29
30,30,1,WNTR,3634.0,5910.0,10.06,3742.50
31,31,1,SPNG,1351.0,0.0,181.59,-365.07
31,31,1,SMMR,-7994.0,-3206.0,-613.48,634.69
31,31,1,ATMN,-8211.0,-1421.0,-1167.34,375.87
31,31,1,WNTR,181.0,-3453.0,13.17,4036.93
32,32,1,SPNG,877.0,-474.0,-4.77,130.21
32,32,1,SMMR,-7223.0,771.0,-491.73,784.68
32,32,1,ATMN,-8566.0,-355.0,-225.08,381.19
32,32,1,WNTR,181.0,0.0,13.17,4036.93
33,33,1,SPNG,-1393.0,-2270.0,-451.45,-271.79
33,33,1,SMMR,-7223.0,0.0,-563.96,784.68
33,33,1,ATMN,-9981.0,-1415.0,-1761.21,402.42
33,33,1,WNTR,181.0,0.0,13.17,4036.93
34,34,1,SPNG,-1393.0,0.0,-270.36,-271.79
34,34,1,SMMR,-9261.0,-2038.0,-609.82,825.44
34,34,1,ATMN,695.0,10676.0,-90.35,704.57
34,34,1,WNTR,8181.0,8000.0,-174.07,4236.93
35,35,1,SPNG,-2393.0,-1000.0,-304.29,-261.79
35,35,1,SMMR,-2161.0,7100.0,-142.30,1181.52
35,35,1,ATMN,695.0,0.0,-173.75,704.57
35,35,1,WNTR,3181.0,-5000.0,59.56,4555.55
36,36,1,SPNG,-2393.0,0.0,-304.29,-261.79
36,36,1,SMMR,-2161.0,0.0,-142.30,1181.52
36,36,1,ATMN,-2305.0,-3000.0,-870.05,603.62
36,36,1,WNTR,6638.0,3457.0,-331.90,5629.72
37,37,1,SPNG,-1062.0,1331.0,-100.62,-525.03
37,37,1,SMMR,477.0,2638.0,0.00,1308.08
37,37,1,ATMN,95.0,2400.0,-4.75,208.62
37,37,1,WNTR,6638.0,0.0,331.90,5629.72
38,38,1,SPNG,-567.0,495.0,-93.41,-581.83
38,38,1,SMMR,477.0,0.0,0.00,1308.08
38,38,1,ATMN,95.0,0.0,-4.75,208.62
38,38,1,WNTR,6638.0,0.0,331.90,5629.72
39,39,1,SPNG,0,567.0,0.00,-635.55
39,39,1,SMMR,477.0,0.0,0.00,1308.08
39,39,1,ATMN,95.0,0.0,-4.75,208.62
39,39,1,WNTR,1638.0,-5000.0,163.80,6054.72
40,40,1,SPNG,0,0,0.00,-635.55
40,40,1,SMMR,-2026.0,-2503.0,-37.30,1494.11
40,40,1,ATMN,-1705.0,-1800.0,-14.13,360.15
40,40,1,WNTR,1638.0,0.0,-81.90,6054.72
41,41,1,SPNG,0,0,0.00,-635.55
41,41,1,SMMR,-971.0,1055.0,108.35,1643.49
41,41,1,ATMN,-1705.0,0.0,-14.13,360.15
41,41,1,WNTR,0,-1638.0,0.00,5940.06
42,42,1,SPNG,0,0,0.00,-635.55
42,42,1,SMMR,-1583.0,-612.0,-237.45,1764.08
42,42,1,ATMN,-1705.0,0.0,-14.13,360.15
42,42,1,WNTR,-1638.0,-1638.0,-98.28,5981.01
43,43,1,SPNG,0,0,0.00,-635.55
43,43,1,SMMR,-1583.0,0.0,-142.47,1764.08
43,43,1,ATMN,-1705.0,0.0,-14.13,360.15
43,43,1,WNTR,-1638.0,0.0,-114.66,5981.01
44,44,1,SPNG,0,0,0.00,-635.55
44,44,1,SMMR,-1583.0,0.0,-237.45,1764.08
44,44,1,ATMN,-1705.0,0.0,343.92,360.15
44,44,1,WNTR,-1638.0,0.0,-98.28,5981.01
45,45,1,SPNG,0,0,0.00,-635.55
45,45,1,SMMR,-1583.0,0.0,-237.45,1764.08
45,45,1,ATMN,-1705.0,0.0,343.92,360.15
45,45,1,WNTR,-1638.0,0.0,-98.28,5981.01
46,46,1,SPNG,0,0,0.00,-635.55
46,46,1,SMMR,-1583.0,0.0,-158.30,1764.08
46,46,1,ATMN,-1705.0,0.0,190.47,360.15
46,46,1,WNTR,-1638.0,0.0,-98.28,5981.01
47,47,1,SPNG,0,0,0.00,-635.55
47,47,1,SMMR,-1583.0,0.0,-158.30,1764.08
47,47,1,ATMN,-1705.0,0.0,-14.13,360.15
47,47,1,WNTR,-1638.0,0.0,65.52,5981.01
48,48,1,SPNG,0,0,0.00,-635.55
48,48,1,SMMR,-1583.0,0.0,-126.64,1764.08
48,48,1,ATMN,-1705.0,0.0,88.17,360.15
48,48,1,WNTR,-1638.0,0.0,65.52,5981.01
49,49,1,SPNG,0,0,0.00,-635.55
49,49,1,SMMR,-1583.0,0.0,-126.64,1764.08
49,49,1,ATMN,-1705.0,0.0,122.27,360.15
49,49,1,WNTR,-1638.0,0.0,-49.14,5981.01
50,50,1,SPNG,0,0,0.00,-635.55
50,50,1,SMMR,-1583.0,0.0,-142.47,1764.08
50,50,1,ATMN,-1705.0,0.0,326.87,360.15
50,50,1,WNTR,-1638.0,0.0,0.00,5981.01
51,51,1,SPNG,0,0,0.00,-635.55
51,51,1,SMMR,-1583.0,0.0,-142.47,1764.08
51,51,1,ATMN,-1705.0,0.0,378.02,360.15
51,51,1,WNTR,-1638.0,0.0,0.00,5981.01
52,52,1,SPNG,0,0,0.00,-635.55
52,52,1,SMMR,-1583.0,0.0,-158.30,1764.08
52,52,1,ATMN,-1705.0,0.0,326.87,360.15
52,52,1,WNTR,-1638.0,0.0,32.76,5981.01
53,53,1,SPNG,0,0,0.00,-635.55
53,53,1,SMMR,-1583.0,0.0,-158.30,1764.08
53,53,1,ATMN,-1705.0,0.0,326.87,360.15
53,53,1,WNTR,-1638.0,0.0,32.76,5981.01
54,54,1,SPNG,0,0,0.00,-635.55
54,54,1,SMMR,-1583.0,0.0,-174.13,1764.08
