2026-02-08 17:13:10,568 [INFO] news_parser: NEWS: Forecast vol next week = 18.0% - 23.0% (mid=20.5%)
2026-02-08 17:13:11,684 [INFO] rit_api: MARKET SELL 50 RTM1C49 -> order_id=3946
2026-02-08 17:13:11,849 [INFO] rit_api: MARKET SELL 50 RTM1P49 -> order_id=3950
2026-02-08 17:13:44,742 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:45,863 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:46,887 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:47,857 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:48,825 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:49,796 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:50,888 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:51,913 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:52,909 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:53,923 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:54,809 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:55,967 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:57,008 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:57,904 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:58,874 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:13:59,908 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:00,952 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:01,986 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:02,970 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:03,996 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:04,974 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:05,944 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:06,998 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:08,040 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:09,026 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:09,871 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:11,042 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:12,029 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:13,051 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:13,898 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:14,994 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:16,049 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:16,891 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:18,064 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:18,906 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:20,065 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:21,113 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:21,955 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
